route,direction,departure_time,stop_id,weekday,saturday,sunday
25,I,06:40:00,3890,0,0,0
25,I,21:30:00,3890,0,0,0
25,I,23:30:00,3890,0,0,0
25,I,22:30:00,3890,0,0,0
25,I,09:20:00,3890,0,0,0
25,I,08:05:00,3890,0,0,0
25,I,13:20:00,3890,0,0,0
25,I,12:20:00,3890,0,0,0
25,I,14:20:00,3890,0,0,0
25,I,15:20:00,3890,0,0,0
25,I,17:30:00,3890,0,0,0
25,I,16:20:00,3890,0,0,0
25,I,18:30:00,3890,0,0,0
25,I,19:30:00,3890,0,0,0
25,I,20:30:00,3890,0,0,0
25,O,10:20:00,7391,0,0,0
25,O,11:20:00,7391,0,0,0
25,O,22:30:00,7391,0,0,0
25,O,21:30:00,7391,0,0,0
25,O,23:20:00,7391,0,0,0
25,O,08:20:00,7391,0,0,0
25,O,09:20:00,7391,0,0,0
25,O,12:20:00,7391,0,0,0
25,O,14:20:00,7391,0,0,0
25,O,13:20:00,7391,0,0,0
25,O,16:20:00,7391,0,0,0
25,O,18:30:00,7391,0,0,0
25,O,15:20:00,7391,0,0,0
25,O,17:20:00,7391,0,0,0
25,O,20:30:00,7391,0,0,0
25,O,19:30:00,7391,0,0,0
25A,I,06:00:00,4620,0,0,0
25A,I,10:25:00,4620,0,0,0
25A,I,11:25:00,4620,0,0,0
25A,I,10:55:00,4620,0,0,0
25A,I,09:55:00,4620,0,0,0
25A,I,07:10:00,4620,0,0,0
25A,I,07:30:00,4620,0,0,0
25A,I,05:35:00,4620,0,0,0
25A,I,07:40:00,4620,0,0,0
25A,I,06:15:00,4620,0,0,0
25A,I,06:30:00,4620,0,0,0
25A,I,09:00:00,4620,0,0,0
25A,I,13:55:00,4620,0,0,0
25A,I,06:45:00,4620,0,0,0
25A,I,07:00:00,4620,0,0,0
25A,I,16:30:00,4620,0,0,0
25A,I,16:45:00,4620,0,0,0
25A,I,07:20:00,4620,0,0,0
25A,I,22:30:00,4620,0,0,0
25A,I,21:30:00,4620,0,0,0
25A,I,23:30:00,4620,0,0,0
25A,I,22:00:00,4620,0,0,0
25A,I,21:00:00,4620,0,0,0
25A,I,23:00:00,4620,0,0,0
25A,I,07:50:00,4620,0,0,0
25A,I,08:20:00,4620,0,0,0
25A,I,08:40:00,4620,0,0,0
25A,I,08:50:00,4620,0,0,0
25A,I,09:25:00,4620,0,0,0
25A,I,08:10:00,4620,0,0,0
25A,I,08:00:00,4620,0,0,0
25A,I,08:30:00,4620,0,0,0
25A,I,12:25:00,4620,0,0,0
25A,I,14:25:00,4620,0,0,0
25A,I,13:25:00,4620,0,0,0
25A,I,11:55:00,4620,0,0,0
25A,I,12:55:00,4620,0,0,0
25A,I,18:30:00,4620,0,0,0
25A,I,14:55:00,4620,0,0,0
25A,I,17:25:00,4620,0,0,0
25A,I,17:00:00,4620,0,0,0
25A,I,17:55:00,4620,0,0,0
25A,I,16:20:00,4620,0,0,0
25A,I,15:55:00,4620,0,0,0
25A,I,15:25:00,4620,0,0,0
25A,I,20:25:00,4620,0,0,0
25A,I,19:25:00,4620,0,0,0
25A,I,19:55:00,4620,0,0,0
25A,I,18:55:00,4620,0,0,0
25A,O,11:17:00,7391,0,0,0
25A,O,10:17:00,7391,0,0,0
25A,O,10:47:00,7391,0,0,0
25A,O,11:47:00,7391,0,0,0
25A,O,07:17:00,7391,0,0,0
25A,O,06:47:00,7391,0,0,0
25A,O,15:07:00,7391,0,0,0
25A,O,07:27:00,7391,0,0,0
25A,O,17:22:00,7391,0,0,0
25A,O,07:47:00,7391,0,0,0
25A,O,12:47:00,7391,0,0,0
25A,O,16:42:00,7391,0,0,0
25A,O,21:32:00,7391,0,0,0
25A,O,23:25:00,7391,0,0,0
25A,O,22:32:00,7391,0,0,0
25A,O,21:02:00,7391,0,0,0
25A,O,23:02:00,7391,0,0,0
25A,O,22:02:00,7391,0,0,0
25A,O,08:47:00,7391,0,0,0
25A,O,09:17:00,7391,0,0,0
25A,O,08:17:00,7391,0,0,0
25A,O,09:47:00,7391,0,0,0
25A,O,13:47:00,7391,0,0,0
25A,O,13:17:00,7391,0,0,0
25A,O,12:17:00,7391,0,0,0
25A,O,14:47:00,7391,0,0,0
25A,O,14:17:00,7391,0,0,0
25A,O,16:32:00,7391,0,0,0
25A,O,16:52:00,7391,0,0,0
25A,O,17:32:00,7391,0,0,0
25A,O,17:02:00,7391,0,0,0
25A,O,16:02:00,7391,0,0,0
25A,O,18:32:00,7391,0,0,0
25A,O,15:42:00,7391,0,0,0
25A,O,18:12:00,7391,0,0,0
25A,O,18:22:00,7391,0,0,0
25A,O,17:12:00,7391,0,0,0
25A,O,16:22:00,7391,0,0,0
25A,O,19:12:00,7391,0,0,0
25A,O,17:42:00,7391,0,0,0
25A,O,15:17:00,7391,0,0,0
25A,O,17:52:00,7391,0,0,0
25A,O,18:02:00,7391,0,0,0
25A,O,18:52:00,7391,0,0,0
25A,O,19:32:00,7391,0,0,0
25A,O,20:32:00,7391,0,0,0
25A,O,20:02:00,7391,0,0,0
25B,I,10:06:00,6290,0,0,0
25B,I,11:36:00,6290,0,0,0
25B,I,10:36:00,6290,0,0,0
25B,I,07:21:00,6290,0,0,0
25B,I,07:41:00,6290,0,0,0
25B,I,07:31:00,6290,0,0,0
25B,I,07:11:00,6290,0,0,0
25B,I,16:46:00,6290,0,0,0
25B,I,06:16:00,6290,0,0,0
25B,I,11:06:00,6290,0,0,0
25B,I,06:00:00,6290,0,0,0
25B,I,06:36:00,6290,0,0,0
25B,I,06:56:00,6290,0,0,0
25B,I,05:46:00,6290,0,0,0
25B,I,21:41:00,6290,0,0,0
25B,I,22:11:00,6290,0,0,0
25B,I,21:06:00,6290,0,0,0
25B,I,23:11:00,6290,0,0,0
25B,I,22:41:00,6290,0,0,0
25B,I,08:51:00,6290,0,0,0
25B,I,07:51:00,6290,0,0,0
25B,I,08:21:00,6290,0,0,0
25B,I,09:36:00,6290,0,0,0
25B,I,08:31:00,6290,0,0,0
25B,I,08:11:00,6290,0,0,0
25B,I,09:01:00,6290,0,0,0
25B,I,08:41:00,6290,0,0,0
25B,I,08:01:00,6290,0,0,0
25B,I,12:36:00,6290,0,0,0
25B,I,14:36:00,6290,0,0,0
25B,I,12:06:00,6290,0,0,0
25B,I,13:36:00,6290,0,0,0
25B,I,14:06:00,6290,0,0,0
25B,I,13:06:00,6290,0,0,0
25B,I,16:06:00,6290,0,0,0
25B,I,17:06:00,6290,0,0,0
25B,I,15:36:00,6290,0,0,0
25B,I,17:36:00,6290,0,0,0
25B,I,16:26:00,6290,0,0,0
25B,I,18:36:00,6290,0,0,0
25B,I,15:06:00,6290,0,0,0
25B,I,18:06:00,6290,0,0,0
25B,I,19:36:00,6290,0,0,0
25B,I,20:06:00,6290,0,0,0
25B,I,19:06:00,6290,0,0,0
25B,I,20:36:00,6290,0,0,0
25B,O,11:32:00,7391,0,0,0
25B,O,11:02:00,7391,0,0,0
25B,O,10:32:00,7391,0,0,0
25B,O,06:32:00,7391,0,0,0
25B,O,13:32:00,7391,0,0,0
25B,O,07:22:00,7391,0,0,0
25B,O,10:02:00,7391,0,0,0
25B,O,14:27:00,7391,0,0,0
25B,O,07:12:00,7391,0,0,0
25B,O,12:32:00,7391,0,0,0
25B,O,14:57:00,7391,0,0,0
25B,O,08:12:00,7391,0,0,0
25B,O,13:02:00,7391,0,0,0
25B,O,12:02:00,7391,0,0,0
25B,O,06:52:00,7391,0,0,0
25B,O,13:57:00,7391,0,0,0
25B,O,16:27:00,7391,0,0,0
25B,O,22:47:00,7391,0,0,0
25B,O,21:17:00,7391,0,0,0
25B,O,23:17:00,7391,0,0,0
25B,O,22:17:00,7391,0,0,0
25B,O,21:47:00,7391,0,0,0
25B,O,09:02:00,7391,0,0,0
25B,O,08:32:00,7391,0,0,0
25B,O,07:52:00,7391,0,0,0
25B,O,09:32:00,7391,0,0,0
25B,O,17:17:00,7391,0,0,0
25B,O,18:07:00,7391,0,0,0
25B,O,16:37:00,7391,0,0,0
25B,O,17:07:00,7391,0,0,0
25B,O,17:37:00,7391,0,0,0
25B,O,18:27:00,7391,0,0,0
25B,O,17:27:00,7391,0,0,0
25B,O,15:47:00,7391,0,0,0
25B,O,18:17:00,7391,0,0,0
25B,O,15:27:00,7391,0,0,0
25B,O,17:57:00,7391,0,0,0
25B,O,16:47:00,7391,0,0,0
25B,O,16:07:00,7391,0,0,0
25B,O,18:47:00,7391,0,0,0
25B,O,17:47:00,7391,0,0,0
25B,O,16:57:00,7391,0,0,0
25B,O,20:47:00,7391,0,0,0
25B,O,19:02:00,7391,0,0,0
25B,O,20:17:00,7391,0,0,0
25B,O,19:47:00,7391,0,0,0
25B,O,19:22:00,7391,0,0,0
25D,O,18:05:00,7391,0,0,0
25D,O,17:05:00,7391,0,0,0
25D,O,17:25:00,7391,0,0,0
25D,O,17:45:00,7391,0,0,0
25D,I,07:46:00,6290,0,0,0
25D,I,07:56:00,6290,0,0,0
25D,I,07:26:00,6290,0,0,0
25D,I,07:36:00,6290,0,0,0
25D,I,16:10:00,6290,0,0,0
25X,O,17:30:00,4953,0,0,0
25X,O,16:30:00,4953,0,0,0
25X,I,07:35:00,3890,0,0,0
25X,I,08:10:00,3890,0,0,0
25X,I,07:50:00,3890,0,0,0
26,O,21:37:00,7391,0,0,0
26,O,23:15:00,7391,0,0,0
26,O,22:37:00,7391,0,0,0
26,O,20:37:00,7391,0,0,0
26,O,08:07:00,7391,0,0,0
26,O,07:37:00,7391,0,0,0
26,O,14:37:00,7391,0,0,0
26,O,15:07:00,7391,0,0,0
26,O,19:37:00,7391,0,0,0
26,O,18:37:00,7391,0,0,0
26,O,19:07:00,7391,0,0,0
26,O,07:07:00,7391,0,0,0
26,O,08:37:00,7391,0,0,0
26,O,09:07:00,7391,0,0,0
26,O,12:07:00,7391,0,0,0
26,O,11:07:00,7391,0,0,0
26,O,11:37:00,7391,0,0,0
26,O,10:37:00,7391,0,0,0
26,O,09:37:00,7391,0,0,0
26,O,10:07:00,7391,0,0,0
26,O,15:37:00,7391,0,0,0
26,O,16:07:00,7391,0,0,0
26,O,13:37:00,7391,0,0,0
26,O,13:07:00,7391,0,0,0
26,O,12:37:00,7391,0,0,0
26,O,14:07:00,7391,0,0,0
26,O,18:07:00,7391,0,0,0
26,O,17:37:00,7391,0,0,0
26,O,17:07:00,7391,0,0,0
26,O,16:37:00,7391,0,0,0
26,I,22:25:00,2210,0,0,0
26,I,23:25:00,2210,0,0,0
26,I,21:25:00,2210,0,0,0
26,I,07:55:00,2210,0,0,0
26,I,08:25:00,2210,0,0,0
26,I,15:25:00,2210,0,0,0
26,I,14:55:00,2210,0,0,0
26,I,18:55:00,2210,0,0,0
26,I,20:25:00,2210,0,0,0
26,I,19:25:00,2210,0,0,0
26,I,06:55:00,2210,0,0,0
26,I,07:25:00,2210,0,0,0
26,I,08:55:00,2210,0,0,0
26,I,09:25:00,2210,0,0,0
26,I,11:55:00,2210,0,0,0
26,I,12:25:00,2210,0,0,0
26,I,09:55:00,2210,0,0,0
26,I,11:25:00,2210,0,0,0
26,I,10:25:00,2210,0,0,0
26,I,10:55:00,2210,0,0,0
26,I,16:25:00,2210,0,0,0
26,I,15:55:00,2210,0,0,0
26,I,12:55:00,2210,0,0,0
26,I,14:25:00,2210,0,0,0
26,I,13:55:00,2210,0,0,0
26,I,13:25:00,2210,0,0,0
26,I,17:55:00,2210,0,0,0
26,I,18:25:00,2210,0,0,0
26,I,17:25:00,2210,0,0,0
26,I,16:55:00,2210,0,0,0
27,I,23:00:00,2353,0,0,0
27,I,05:55:00,2353,0,0,0
27,I,23:30:00,2353,0,0,0
27,I,05:30:00,2353,0,0,0
27,O,05:30:00,395,0,0,0
27,O,06:30:00,395,0,0,0
27,O,05:55:00,395,0,0,0
27,O,06:15:00,395,0,0,0
27,I,07:50:00,2353,0,0,0
27,I,07:40:00,2353,0,0,0
27,I,08:00:00,2353,0,0,0
27,I,07:20:00,2353,0,0,0
27,I,07:30:00,2353,0,0,0
27,I,07:10:00,2353,0,0,0
27,I,14:20:00,2353,0,0,0
27,I,16:00:00,2353,0,0,0
27,I,14:30:00,2353,0,0,0
27,I,15:50:00,2353,0,0,0
27,I,16:10:00,2353,0,0,0
27,I,15:20:00,2353,0,0,0
27,I,14:40:00,2353,0,0,0
27,I,15:40:00,2353,0,0,0
27,I,14:50:00,2353,0,0,0
27,I,15:10:00,2353,0,0,0
27,I,15:00:00,2353,0,0,0
27,I,16:20:00,2353,0,0,0
27,I,16:40:00,2353,0,0,0
27,I,22:00:00,2353,0,0,0
27,I,20:10:00,2353,0,0,0
27,I,22:30:00,2353,0,0,0
27,I,21:00:00,2353,0,0,0
27,I,21:30:00,2353,0,0,0
27,I,20:30:00,2353,0,0,0
27,I,06:20:00,2353,0,0,0
27,I,06:30:00,2353,0,0,0
27,I,06:40:00,2353,0,0,0
27,I,06:50:00,2353,0,0,0
27,I,07:00:00,2353,0,0,0
27,I,06:10:00,2353,0,0,0
27,I,08:20:00,2353,0,0,0
27,I,08:10:00,2353,0,0,0
27,I,08:30:00,2353,0,0,0
27,I,08:50:00,2353,0,0,0
27,I,09:05:00,2353,0,0,0
27,I,09:50:00,2353,0,0,0
27,I,10:05:00,2353,0,0,0
27,I,12:20:00,2353,0,0,0
27,I,12:35:00,2353,0,0,0
27,I,08:40:00,2353,0,0,0
27,I,09:20:00,2353,0,0,0
27,I,09:35:00,2353,0,0,0
27,I,16:30:00,2353,0,0,0
27,I,13:05:00,2353,0,0,0
27,I,13:50:00,2353,0,0,0
27,I,10:20:00,2353,0,0,0
27,I,18:40:00,2353,0,0,0
27,I,13:20:00,2353,0,0,0
27,I,18:50:00,2353,0,0,0
27,I,15:30:00,2353,0,0,0
27,I,11:50:00,2353,0,0,0
27,I,12:05:00,2353,0,0,0
27,I,11:20:00,2353,0,0,0
27,I,14:00:00,2353,0,0,0
27,I,10:35:00,2353,0,0,0
27,I,11:35:00,2353,0,0,0
27,I,13:40:00,2353,0,0,0
27,I,10:50:00,2353,0,0,0
27,I,11:05:00,2353,0,0,0
27,I,14:10:00,2353,0,0,0
27,I,12:50:00,2353,0,0,0
27,I,13:30:00,2353,0,0,0
27,I,19:50:00,2353,0,0,0
27,I,19:30:00,2353,0,0,0
27,I,18:20:00,2353,0,0,0
27,I,19:00:00,2353,0,0,0
27,I,18:30:00,2353,0,0,0
27,I,19:10:00,2353,0,0,0
27,I,17:20:00,2353,0,0,0
27,I,18:10:00,2353,0,0,0
27,I,17:40:00,2353,0,0,0
27,I,16:50:00,2353,0,0,0
27,I,17:30:00,2353,0,0,0
27,I,18:00:00,2353,0,0,0
27,I,17:00:00,2353,0,0,0
27,I,17:10:00,2353,0,0,0
27,I,17:50:00,2353,0,0,0
27,I,06:05:00,298,0,0,0
27,O,07:00:00,4595,0,0,0
27,O,07:10:00,4595,0,0,0
27,O,08:00:00,4595,0,0,0
27,O,07:40:00,4595,0,0,0
27,O,06:50:00,4595,0,0,0
27,O,07:20:00,4595,0,0,0
27,O,07:30:00,4595,0,0,0
27,O,15:10:00,4595,0,0,0
27,O,15:30:00,4595,0,0,0
27,O,14:00:00,4595,0,0,0
27,O,14:40:00,4595,0,0,0
27,O,15:20:00,4595,0,0,0
27,O,14:10:00,4595,0,0,0
27,O,14:20:00,4595,0,0,0
27,O,14:30:00,4595,0,0,0
27,O,14:50:00,4595,0,0,0
27,O,15:00:00,4595,0,0,0
27,O,15:40:00,4595,0,0,0
27,O,20:10:00,4595,0,0,0
27,O,21:00:00,4595,0,0,0
27,O,22:30:00,4595,0,0,0
27,O,21:30:00,4595,0,0,0
27,O,22:55:00,4595,0,0,0
27,O,20:30:00,4595,0,0,0
27,O,22:00:00,4595,0,0,0
27,O,06:10:00,4595,0,0,0
27,O,06:30:00,4595,0,0,0
27,O,06:20:00,4595,0,0,0
27,O,06:40:00,4595,0,0,0
27,O,07:50:00,4595,0,0,0
27,O,08:10:00,4595,0,0,0
27,O,08:20:00,4595,0,0,0
27,O,08:30:00,4595,0,0,0
27,O,08:40:00,4595,0,0,0
27,O,08:50:00,4595,0,0,0
27,O,09:50:00,4595,0,0,0
27,O,10:05:00,4595,0,0,0
27,O,09:20:00,4595,0,0,0
27,O,09:35:00,4595,0,0,0
27,O,09:05:00,4595,0,0,0
27,O,16:00:00,4595,0,0,0
27,O,16:30:00,4595,0,0,0
27,O,16:40:00,4595,0,0,0
27,O,16:10:00,4595,0,0,0
27,O,16:50:00,4595,0,0,0
27,O,15:50:00,4595,0,0,0
27,O,17:00:00,4595,0,0,0
27,O,16:20:00,4595,0,0,0
27,O,11:05:00,4595,0,0,0
27,O,11:50:00,4595,0,0,0
27,O,12:20:00,4595,0,0,0
27,O,13:30:00,4595,0,0,0
27,O,13:50:00,4595,0,0,0
27,O,13:20:00,4595,0,0,0
27,O,12:05:00,4595,0,0,0
27,O,12:35:00,4595,0,0,0
27,O,13:40:00,4595,0,0,0
27,O,12:50:00,4595,0,0,0
27,O,13:05:00,4595,0,0,0
27,O,10:20:00,4595,0,0,0
27,O,10:35:00,4595,0,0,0
27,O,10:50:00,4595,0,0,0
27,O,11:20:00,4595,0,0,0
27,O,11:35:00,4595,0,0,0
27,O,19:20:00,4595,0,0,0
27,O,19:30:00,4595,0,0,0
27,O,18:10:00,4595,0,0,0
27,O,19:00:00,4595,0,0,0
27,O,19:50:00,4595,0,0,0
27,O,18:40:00,4595,0,0,0
27,O,19:10:00,4595,0,0,0
27,O,17:40:00,4595,0,0,0
27,O,18:00:00,4595,0,0,0
27,O,18:20:00,4595,0,0,0
27,O,17:30:00,4595,0,0,0
27,O,17:50:00,4595,0,0,0
27,O,17:20:00,4595,0,0,0
27,O,17:10:00,4595,0,0,0
27,O,18:30:00,4595,0,0,0
27,O,18:50:00,4595,0,0,0
27,O,05:15:00,4595,0,0,0
27,O,23:30:00,4595,0,0,0
270,O,21:15:00,7026,0,0,0
270,O,22:15:00,7026,0,0,0
270,O,23:15:00,7026,0,0,0
270,O,16:15:00,7026,0,0,0
270,O,17:15:00,7026,0,0,0
270,O,18:15:00,7026,0,0,0
270,O,15:15:00,7026,0,0,0
270,O,19:15:00,7026,0,0,0
270,O,20:15:00,7026,0,0,0
270,O,12:15:00,7026,0,0,0
270,O,13:15:00,7026,0,0,0
270,O,14:15:00,7026,0,0,0
270,O,11:15:00,7026,0,0,0
270,O,10:15:00,7026,0,0,0
270,O,07:15:00,7026,0,0,0
270,O,08:15:00,7026,0,0,0
270,O,09:15:00,7026,0,0,0
270,I,21:45:00,3333,0,0,0
270,I,22:45:00,3333,0,0,0
270,I,18:45:00,3333,0,0,0
270,I,16:45:00,3333,0,0,0
270,I,17:45:00,3333,0,0,0
270,I,15:45:00,3333,0,0,0
270,I,19:45:00,3333,0,0,0
270,I,20:45:00,3333,0,0,0
270,I,12:45:00,3333,0,0,0
270,I,13:45:00,3333,0,0,0
270,I,14:45:00,3333,0,0,0
270,I,11:45:00,3333,0,0,0
270,I,10:45:00,3333,0,0,0
270,I,06:45:00,3333,0,0,0
270,I,07:45:00,3333,0,0,0
270,I,08:45:00,3333,0,0,0
270,I,09:45:00,3333,0,0,0
27A,O,20:45:00,300,0,0,0
27A,O,22:30:00,300,0,0,0
27A,O,21:45:00,300,0,0,0
27A,O,23:15:00,300,0,0,0
27A,O,08:15:00,300,0,0,0
27A,O,07:45:00,300,0,0,0
27A,O,06:35:00,300,0,0,0
27A,O,14:45:00,300,0,0,0
27A,O,15:15:00,300,0,0,0
27A,O,18:45:00,300,0,0,0
27A,O,19:45:00,300,0,0,0
27A,O,07:15:00,300,0,0,0
27A,O,08:45:00,300,0,0,0
27A,O,09:15:00,300,0,0,0
27A,O,09:45:00,300,0,0,0
27A,O,11:15:00,300,0,0,0
27A,O,10:15:00,300,0,0,0
27A,O,11:45:00,300,0,0,0
27A,O,10:45:00,300,0,0,0
27A,O,12:15:00,300,0,0,0
27A,O,15:45:00,300,0,0,0
27A,O,16:15:00,300,0,0,0
27A,O,12:45:00,300,0,0,0
27A,O,14:15:00,300,0,0,0
27A,O,13:15:00,300,0,0,0
27A,O,13:45:00,300,0,0,0
27A,O,17:15:00,300,0,0,0
27A,O,17:45:00,300,0,0,0
27A,O,18:15:00,300,0,0,0
27A,O,16:45:00,300,0,0,0
27A,I,21:30:00,1791,0,0,0
27A,I,23:10:00,1791,0,0,0
27A,I,20:30:00,1791,0,0,0
27A,I,22:30:00,1791,0,0,0
27A,I,07:25:00,1791,0,0,0
27A,I,07:55:00,1791,0,0,0
27A,I,15:05:00,1791,0,0,0
27A,I,14:35:00,1791,0,0,0
27A,I,19:45:00,1791,0,0,0
27A,I,18:35:00,1791,0,0,0
27A,I,19:05:00,1791,0,0,0
27A,I,06:25:00,1791,0,0,0
27A,I,06:55:00,1791,0,0,0
27A,I,08:55:00,1791,0,0,0
27A,I,08:25:00,1791,0,0,0
27A,I,10:25:00,1791,0,0,0
27A,I,12:05:00,1791,0,0,0
27A,I,09:25:00,1791,0,0,0
27A,I,10:55:00,1791,0,0,0
27A,I,09:55:00,1791,0,0,0
27A,I,11:35:00,1791,0,0,0
27A,I,15:35:00,1791,0,0,0
27A,I,16:05:00,1791,0,0,0
27A,I,13:35:00,1791,0,0,0
27A,I,12:35:00,1791,0,0,0
27A,I,14:05:00,1791,0,0,0
27A,I,13:05:00,1791,0,0,0
27A,I,18:05:00,1791,0,0,0
27A,I,17:35:00,1791,0,0,0
27A,I,16:35:00,1791,0,0,0
27A,I,17:05:00,1791,0,0,0
27A,I,05:50:00,1791,0,0,0
27B,O,22:20:00,300,0,0,0
27B,O,21:00:00,300,0,0,0
27B,O,21:30:00,300,0,0,0
27B,O,21:50:00,300,0,0,0
27B,O,16:15:00,300,0,0,0
27B,O,18:15:00,300,0,0,0
27B,O,16:35:00,300,0,0,0
27B,O,15:10:00,300,0,0,0
27B,O,17:10:00,300,0,0,0
27B,O,15:35:00,300,0,0,0
27B,O,14:50:00,300,0,0,0
27B,O,16:55:00,300,0,0,0
27B,O,15:50:00,300,0,0,0
27B,O,17:45:00,300,0,0,0
27B,O,17:25:00,300,0,0,0
27B,O,17:35:00,300,0,0,0
27B,O,18:00:00,300,0,0,0
27B,O,06:40:00,300,0,0,0
27B,O,20:30:00,300,0,0,0
27B,O,18:35:00,300,0,0,0
27B,O,18:55:00,300,0,0,0
27B,O,19:20:00,300,0,0,0
27B,O,19:45:00,300,0,0,0
27B,O,20:00:00,300,0,0,0
27B,O,12:00:00,300,0,0,0
27B,O,14:10:00,300,0,0,0
27B,O,12:25:00,300,0,0,0
27B,O,14:30:00,300,0,0,0
27B,O,13:10:00,300,0,0,0
27B,O,13:30:00,300,0,0,0
27B,O,12:50:00,300,0,0,0
27B,O,13:50:00,300,0,0,0
27B,O,11:05:00,300,0,0,0
27B,O,09:45:00,300,0,0,0
27B,O,10:00:00,300,0,0,0
27B,O,10:10:00,300,0,0,0
27B,O,10:30:00,300,0,0,0
27B,O,11:15:00,300,0,0,0
27B,O,11:35:00,300,0,0,0
27B,O,10:40:00,300,0,0,0
27B,O,06:55:00,300,0,0,0
27B,O,09:00:00,300,0,0,0
27B,O,09:10:00,300,0,0,0
27B,O,09:30:00,300,0,0,0
27B,O,08:35:00,300,0,0,0
27B,O,08:50:00,300,0,0,0
27B,O,07:15:00,300,0,0,0
27B,O,08:15:00,300,0,0,0
27B,O,07:45:00,300,0,0,0
27B,O,08:05:00,300,0,0,0
27B,I,21:30:00,324,0,0,0
27B,I,21:55:00,324,0,0,0
27B,I,22:20:00,324,0,0,0
27B,I,21:00:00,324,0,0,0
27B,I,11:05:00,324,0,0,0
27B,I,15:10:00,324,0,0,0
27B,I,17:15:00,324,0,0,0
27B,I,15:30:00,324,0,0,0
27B,I,17:35:00,324,0,0,0
27B,I,16:10:00,324,0,0,0
27B,I,15:50:00,324,0,0,0
27B,I,17:55:00,324,0,0,0
27B,I,14:50:00,324,0,0,0
27B,I,16:45:00,324,0,0,0
27B,I,16:25:00,324,0,0,0
27B,I,18:20:00,324,0,0,0
27B,I,16:35:00,324,0,0,0
27B,I,19:30:00,324,0,0,0
27B,I,18:45:00,324,0,0,0
27B,I,20:00:00,324,0,0,0
27B,I,20:35:00,324,0,0,0
27B,I,19:00:00,324,0,0,0
27B,I,13:10:00,324,0,0,0
27B,I,13:30:00,324,0,0,0
27B,I,12:10:00,324,0,0,0
27B,I,14:10:00,324,0,0,0
27B,I,12:30:00,324,0,0,0
27B,I,14:30:00,324,0,0,0
27B,I,11:50:00,324,0,0,0
27B,I,13:50:00,324,0,0,0
27B,I,12:50:00,324,0,0,0
27B,I,09:50:00,324,0,0,0
27B,I,11:30:00,324,0,0,0
27B,I,10:10:00,324,0,0,0
27B,I,10:35:00,324,0,0,0
27B,I,23:10:00,324,0,0,0
27B,I,22:40:00,324,0,0,0
27B,I,06:30:00,324,0,0,0
27B,I,06:40:00,324,0,0,0
27B,I,06:55:00,324,0,0,0
27B,I,07:05:00,324,0,0,0
27B,I,07:15:00,324,0,0,0
27B,I,07:35:00,324,0,0,0
27B,I,07:25:00,324,0,0,0
27B,I,07:45:00,324,0,0,0
27B,I,07:50:00,324,0,0,0
27B,I,08:30:00,7044,0,0,0
27B,I,08:50:00,7044,0,0,0
27B,I,09:10:00,7044,0,0,0
27B,I,09:30:00,7044,0,0,0
27B,I,08:50:00,1233,0,0,0
27B,I,17:15:00,1176,0,0,0
27B,I,07:45:00,1233,0,0,0
27B,O,22:50:00,300,0,0,0
27B,O,23:15:00,300,0,0,0
27B,O,23:30:00,300,0,0,0
27X,I,07:35:00,4595,0,0,0
27X,I,08:05:00,4595,0,0,0
27X,O,17:05:00,4952,0,0,0
27X,O,17:30:00,4952,0,0,0
29A,O,21:30:00,289,0,0,0
29A,O,23:00:00,289,0,0,0
29A,O,20:30:00,289,0,0,0
29A,O,22:00:00,289,0,0,0
29A,O,23:30:00,289,0,0,0
29A,O,21:00:00,289,0,0,0
29A,O,22:30:00,289,0,0,0
29A,O,07:10:00,289,0,0,0
29A,O,07:30:00,289,0,0,0
29A,O,07:45:00,289,0,0,0
29A,O,08:00:00,289,0,0,0
29A,O,15:00:00,289,0,0,0
29A,O,14:40:00,289,0,0,0
29A,O,14:20:00,289,0,0,0
29A,O,19:00:00,289,0,0,0
29A,O,19:35:00,289,0,0,0
29A,O,18:45:00,289,0,0,0
29A,O,20:00:00,289,0,0,0
29A,O,19:15:00,289,0,0,0
29A,O,18:30:00,289,0,0,0
29A,O,06:50:00,289,0,0,0
29A,O,09:00:00,289,0,0,0
29A,O,08:20:00,289,0,0,0
29A,O,08:40:00,289,0,0,0
29A,O,09:40:00,289,0,0,0
29A,O,10:00:00,289,0,0,0
29A,O,09:20:00,289,0,0,0
29A,O,16:00:00,289,0,0,0
29A,O,15:20:00,289,0,0,0
29A,O,15:40:00,289,0,0,0
29A,O,11:00:00,289,0,0,0
29A,O,13:00:00,289,0,0,0
29A,O,12:00:00,289,0,0,0
29A,O,14:00:00,289,0,0,0
29A,O,10:20:00,289,0,0,0
29A,O,11:20:00,289,0,0,0
29A,O,13:20:00,289,0,0,0
29A,O,10:40:00,289,0,0,0
29A,O,12:40:00,289,0,0,0
29A,O,11:40:00,289,0,0,0
29A,O,13:40:00,289,0,0,0
29A,O,12:20:00,289,0,0,0
29A,O,18:15:00,289,0,0,0
29A,O,17:30:00,289,0,0,0
29A,O,17:45:00,289,0,0,0
29A,O,18:00:00,289,0,0,0
29A,O,17:15:00,289,0,0,0
29A,O,17:00:00,289,0,0,0
29A,O,16:40:00,289,0,0,0
29A,O,16:20:00,289,0,0,0
29A,I,20:45:00,950,0,0,0
29A,I,22:15:00,950,0,0,0
29A,I,21:15:00,950,0,0,0
