,city_id,clouds.all,dt,dt_iso,main.humidity,main.pressure,main.temp,main.temp_max,main.temp_min,rain.1h,rain.24h,rain.3h,wind.deg,wind.speed,weather.description,weather.icon,weather.id,weather.main
589,2964574,40,1516888800,2018-01-25 14:00:00 +0000 UTC,81,998,280.15,280.15,280.15,,,,250,8,scattered clouds,03d,802,Clouds
590,2964574,40,1516892400,2018-01-25 15:00:00 +0000 UTC,70,998,281.15,281.15,281.15,,,,270,9,scattered clouds,03d,802,Clouds
591,2964574,40,1516896000,2018-01-25 16:00:00 +0000 UTC,70,999,280.64,281.15,280.15,,,,270,9,scattered clouds,03d,802,Clouds
592,2964574,40,1516899600,2018-01-25 17:00:00 +0000 UTC,87,1000,279.68,280.15,279.15,,,,290,9,light intensity shower rain,09d,520,Rain
593,2964574,40,1516903200,2018-01-25 18:00:00 +0000 UTC,86,1001,278.15,278.15,278.15,,,,260,9,scattered clouds,03n,802,Clouds
594,2964574,40,1516906800,2018-01-25 19:00:00 +0000 UTC,86,1002,278.15,278.15,278.15,,,,270,9,scattered clouds,03n,802,Clouds
595,2964574,40,1516910400,2018-01-25 20:00:00 +0000 UTC,86,1003,278.15,278.15,278.15,,,,270,8,scattered clouds,03n,802,Clouds
596,2964574,75,1516914000,2018-01-25 21:00:00 +0000 UTC,86,1004,278.15,278.15,278.15,,,,280,7,broken clouds,04n,803,Clouds
597,2964574,75,1516917600,2018-01-25 22:00:00 +0000 UTC,87,1006,278.57,279.15,278.15,,,,300,7,light rain,10n,500,Rain
598,2964574,75,1516921200,2018-01-25 23:00:00 +0000 UTC,87,1008,279.15,279.15,279.15,,,,320,7,light rain,10n,500,Rain
599,2964574,75,1516924800,2018-01-26 00:00:00 +0000 UTC,93,1010,278.72,279.15,278.15,,,,320,6,light rain,10n,500,Rain
600,2964574,75,1516928400,2018-01-26 01:00:00 +0000 UTC,86,1011,278.72,279.15,278.15,,,,320,6,broken clouds,04n,803,Clouds
601,2964574,75,1516932000,2018-01-26 02:00:00 +0000 UTC,86,1013,278.72,279.15,278.15,,,,320,5,light intensity drizzle rain,09n,310,Drizzle
602,2964574,75,1516935600,2018-01-26 03:00:00 +0000 UTC,93,1013,277.28,278.15,276.15,,,,310,6,broken clouds,04n,803,Clouds
603,2964574,20,1516939200,2018-01-26 04:00:00 +0000 UTC,93,1015,276.15,276.15,276.15,,,,290,5,few clouds,02n,801,Clouds
604,2964574,20,1516942800,2018-01-26 05:00:00 +0000 UTC,93,1016,276.72,277.15,276.15,,,,300,7,few clouds,02n,801,Clouds
605,2964574,20,1516946400,2018-01-26 06:00:00 +0000 UTC,93,1018,276.72,277.15,276.15,,,,300,4,few clouds,02n,801,Clouds
606,2964574,40,1516950000,2018-01-26 07:00:00 +0000 UTC,93,1019,274.58,275.15,274.15,,,,280,3,scattered clouds,03n,802,Clouds
607,2964574,40,1516953600,2018-01-26 08:00:00 +0000 UTC,100,1019,273.64,274.15,273.15,,,,290,4,scattered clouds,03n,802,Clouds
608,2964574,20,1516957200,2018-01-26 09:00:00 +0000 UTC,93,1021,274.64,275.15,274.15,,,,270,5,few clouds,02d,801,Clouds
609,2964574,20,1516960800,2018-01-26 10:00:00 +0000 UTC,93,1021,276.15,276.15,276.15,,,,270,3,few clouds,02d,801,Clouds
610,2964574,20,1516964400,2018-01-26 11:00:00 +0000 UTC,93,1022,277.15,277.15,277.15,,,,270,5,few clouds,02d,801,Clouds
611,2964574,20,1516968000,2018-01-26 12:00:00 +0000 UTC,81,1022,278.64,279.15,278.15,,,,250,3,few clouds,02d,801,Clouds
612,2964574,75,1516971600,2018-01-26 13:00:00 +0000 UTC,87,1022,279.15,279.15,279.15,,,,240,6,broken clouds,04d,803,Clouds
613,2964574,75,1516975200,2018-01-26 14:00:00 +0000 UTC,87,1022,279.15,279.15,279.15,,,,260,6,broken clouds,04d,803,Clouds
614,2964574,75,1516978800,2018-01-26 15:00:00 +0000 UTC,87,1022,279.15,279.15,279.15,,,,250,5,broken clouds,04d,803,Clouds
615,2964574,75,1516982400,2018-01-26 16:00:00 +0000 UTC,87,1023,279.15,279.15,279.15,,,,240,4,broken clouds,04d,803,Clouds
616,2964574,75,1516986000,2018-01-26 17:00:00 +0000 UTC,87,1023,279.15,279.15,279.15,,,,230,4,broken clouds,04d,803,Clouds
617,2964574,75,1516989600,2018-01-26 18:00:00 +0000 UTC,87,1023,279.15,279.15,279.15,,,,210,4,broken clouds,04n,803,Clouds
618,2964574,75,1516993200,2018-01-26 19:00:00 +0000 UTC,87,1022,279.15,279.15,279.15,,,,210,4,broken clouds,04n,803,Clouds
619,2964574,75,1516996800,2018-01-26 20:00:00 +0000 UTC,81,1022,279.58,280.15,279.15,,,,210,3,broken clouds,04n,803,Clouds
620,2964574,75,1517000400,2018-01-26 21:00:00 +0000 UTC,81,1022,279.58,280.15,279.15,,,,220,5,light rain,10n,500,Rain
621,2964574,75,1517004000,2018-01-26 22:00:00 +0000 UTC,87,1021,279.15,279.15,279.15,,,,200,5,light rain,10n,500,Rain
622,2964574,75,1517007600,2018-01-26 23:00:00 +0000 UTC,75,1021,279.58,280.15,279.15,,,,200,5,light rain,10n,500,Rain
623,2964574,75,1517011200,2018-01-27 00:00:00 +0000 UTC,81,1020,280.15,280.15,280.15,,,,200,5,broken clouds,04n,803,Clouds
624,2964574,75,1517014800,2018-01-27 01:00:00 +0000 UTC,87,1019,280.15,280.15,280.15,,,,200,6,light rain,10n,500,Rain
625,2964574,75,1517018400,2018-01-27 02:00:00 +0000 UTC,87,1018,280.58,281.15,280.15,,,,220,8,broken clouds,04n,803,Clouds
626,2964574,75,1517022000,2018-01-27 03:00:00 +0000 UTC,87,1018,281.15,281.15,281.15,,,,220,8,broken clouds,04n,803,Clouds
627,2964574,75,1517025600,2018-01-27 04:00:00 +0000 UTC,93,1017,281.15,281.15,281.15,,,,200,6,light rain,10n,500,Rain
628,2964574,75,1517029200,2018-01-27 05:00:00 +0000 UTC,87,1016,281.58,282.15,281.15,,,,210,5,light rain,10n,500,Rain
629,2964574,75,1517032800,2018-01-27 06:00:00 +0000 UTC,93,1015,282.15,282.15,282.15,,,,210,5,light rain,10n,500,Rain
630,2964574,75,1517036400,2018-01-27 07:00:00 +0000 UTC,93,1015,283.15,283.15,283.15,,,,220,7,light rain,10n,500,Rain
631,2964574,75,1517040000,2018-01-27 08:00:00 +0000 UTC,93,1014,283.15,283.15,283.15,,,,240,8,light rain,10n,500,Rain
632,2964574,75,1517043600,2018-01-27 09:00:00 +0000 UTC,100,1015,283.15,283.15,283.15,,,,240,9,light intensity drizzle rain,09d,310,Drizzle
633,2964574,75,1517047200,2018-01-27 10:00:00 +0000 UTC,93,1015,284.15,284.15,284.15,,,,250,8,light intensity drizzle,09d,300,Drizzle
634,2964574,75,1517050800,2018-01-27 11:00:00 +0000 UTC,93,1016,284.15,284.15,284.15,,,,260,8,light intensity drizzle,09d,300,Drizzle
635,2964574,75,1517054400,2018-01-27 12:00:00 +0000 UTC,87,1017,284.58,285.15,284.15,,,,250,8,light intensity drizzle rain,09d,310,Drizzle
636,2964574,75,1517058000,2018-01-27 13:00:00 +0000 UTC,87,1016,285.15,285.15,285.15,,,,240,8,light intensity drizzle rain,09d,310,Drizzle
637,2964574,75,1517061600,2018-01-27 14:00:00 +0000 UTC,87,1016,285.15,285.15,285.15,,,,240,10,light intensity drizzle rain,09d,310,Drizzle
638,2964574,75,1517065200,2018-01-27 15:00:00 +0000 UTC,87,1017,285.15,285.15,285.15,,,,250,10,proximity shower rain,09d,521,Rain
639,2964574,75,1517068800,2018-01-27 16:00:00 +0000 UTC,81,1017,285.15,285.15,285.15,,,,260,11,light rain,10d,500,Rain
640,2964574,75,1517072400,2018-01-27 17:00:00 +0000 UTC,87,1018,284.15,284.15,284.15,,,,270,10,light intensity drizzle rain,09d,310,Drizzle
641,2964574,75,1517076000,2018-01-27 18:00:00 +0000 UTC,76,1019,283.15,283.15,283.15,,,,260,12,broken clouds,04n,803,Clouds
642,2964574,75,1517079600,2018-01-27 19:00:00 +0000 UTC,81,1020,282.15,282.15,282.15,,,,260,11,broken clouds,04n,803,Clouds
643,2964574,75,1517083200,2018-01-27 20:00:00 +0000 UTC,81,1022,282.15,282.15,282.15,,,,260,10,broken clouds,04n,803,Clouds
644,2964574,20,1517086800,2018-01-27 21:00:00 +0000 UTC,87,1023,281.15,281.15,281.15,,,,260,8,few clouds,02n,801,Clouds
645,2964574,40,1517090400,2018-01-27 22:00:00 +0000 UTC,87,1024,281.15,281.15,281.15,,,,250,7,scattered clouds,03n,802,Clouds
646,2964574,40,1517094000,2018-01-27 23:00:00 +0000 UTC,87,1024,281.15,281.15,281.15,,,,250,8,scattered clouds,03n,802,Clouds
647,2964574,40,1517097600,2018-01-28 00:00:00 +0000 UTC,81,1024,281.58,282.15,281.15,,,,250,7,scattered clouds,03n,802,Clouds
648,2964574,40,1517101200,2018-01-28 01:00:00 +0000 UTC,87,1024,282.15,282.15,282.15,,,,240,8,scattered clouds,03n,802,Clouds
649,2964574,40,1517104800,2018-01-28 02:00:00 +0000 UTC,87,1024,283.15,283.15,283.15,,,,240,8,scattered clouds,03n,802,Clouds
650,2964574,75,1517108400,2018-01-28 03:00:00 +0000 UTC,93,1023,283.15,283.15,283.15,,,,240,7,light intensity drizzle,09n,300,Drizzle
651,2964574,75,1517112000,2018-01-28 04:00:00 +0000 UTC,93,1023,283.15,283.15,283.15,,,,240,7,broken clouds,04n,803,Clouds
652,2964574,75,1517115600,2018-01-28 05:00:00 +0000 UTC,93,1023,283.64,284.15,283.15,,,,240,9,light intensity drizzle,09n,300,Drizzle
653,2964574,75,1517119200,2018-01-28 06:00:00 +0000 UTC,93,1023,284.58,285.15,284.15,,,,250,9,light intensity drizzle rain,09n,310,Drizzle
654,2964574,75,1517122800,2018-01-28 07:00:00 +0000 UTC,87,1023,285.15,285.15,285.15,,,,240,10,light intensity drizzle,09n,300,Drizzle
655,2964574,75,1517126400,2018-01-28 08:00:00 +0000 UTC,87,1023,285.15,285.15,285.15,,,,250,10,light intensity drizzle rain,09n,310,Drizzle
656,2964574,75,1517130000,2018-01-28 09:00:00 +0000 UTC,87,1024,285.15,285.15,285.15,,,,250,10,light intensity drizzle rain,09d,310,Drizzle
657,2964574,75,1517133600,2018-01-28 10:00:00 +0000 UTC,87,1024,285.15,285.15,285.15,,,,250,12,light intensity drizzle,09d,300,Drizzle
658,2964574,75,1517137200,2018-01-28 11:00:00 +0000 UTC,87,1025,285.15,285.15,285.15,,,,250,12,light intensity drizzle,09d,300,Drizzle
659,2964574,75,1517140800,2018-01-28 12:00:00 +0000 UTC,87,1025,285.15,285.15,285.15,,,,240,12,light intensity drizzle,09d,300,Drizzle
660,2964574,75,1517144400,2018-01-28 13:00:00 +0000 UTC,82,1025,285.58,286.15,285.15,,,,250,12,light intensity drizzle rain,09d,310,Drizzle
661,2964574,75,1517148000,2018-01-28 14:00:00 +0000 UTC,76,1025,285.58,286.15,285.15,,,,250,11,light intensity drizzle,09d,300,Drizzle
662,2964574,75,1517151600,2018-01-28 15:00:00 +0000 UTC,76,1025,285.58,286.15,285.15,,,,250,8,broken clouds,04d,803,Clouds
663,2964574,75,1517155200,2018-01-28 16:00:00 +0000 UTC,76,1025,285.15,285.15,285.15,,,,240,10,broken clouds,04d,803,Clouds
664,2964574,75,1517158800,2018-01-28 17:00:00 +0000 UTC,76,1024,285.15,285.15,285.15,,,,240,11,broken clouds,04d,803,Clouds
665,2964574,75,1517162400,2018-01-28 18:00:00 +0000 UTC,71,1024,284.58,285.15,284.15,,,,240,10,broken clouds,04n,803,Clouds
666,2964574,75,1517166000,2018-01-28 19:00:00 +0000 UTC,81,1024,284.15,284.15,284.15,,,,240,9,broken clouds,04n,803,Clouds
667,2964574,75,1517169600,2018-01-28 20:00:00 +0000 UTC,81,1024,284.15,284.15,284.15,,,,240,10,light intensity drizzle rain,09n,310,Drizzle
668,2964574,75,1517173200,2018-01-28 21:00:00 +0000 UTC,81,1023,284.15,284.15,284.15,,,,240,10,broken clouds,04n,803,Clouds
669,2964574,75,1517176800,2018-01-28 22:00:00 +0000 UTC,81,1022,283.58,284.15,283.15,,,,240,10,light intensity drizzle,09n,300,Drizzle
670,2964574,75,1517180400,2018-01-28 23:00:00 +0000 UTC,87,1021,283.58,284.15,283.15,,,,230,10,light intensity drizzle,09n,300,Drizzle
671,2964574,75,1517184000,2018-01-29 00:00:00 +0000 UTC,81,1021,283.58,284.15,283.15,,,,230,10,broken clouds,04n,803,Clouds
672,2964574,75,1517187600,2018-01-29 01:00:00 +0000 UTC,87,1020,283.58,284.15,283.15,,,,230,11,broken clouds,04n,803,Clouds
673,2964574,75,1517191200,2018-01-29 02:00:00 +0000 UTC,87,1019,284.15,284.15,284.15,,,,240,11,broken clouds,04n,803,Clouds
674,2964574,75,1517194800,2018-01-29 03:00:00 +0000 UTC,87,1019,284.15,284.15,284.15,,,,250,12,light intensity drizzle rain,09n,310,Drizzle
675,2964574,75,1517198400,2018-01-29 04:00:00 +0000 UTC,93,1019,283.72,284.15,283.15,,,,250,11,light rain,10n,500,Rain
676,2964574,75,1517202000,2018-01-29 05:00:00 +0000 UTC,93,1019,283.15,283.15,283.15,,,,250,9,light rain,10n,500,Rain
677,2964574,75,1517205600,2018-01-29 06:00:00 +0000 UTC,93,1020,282.72,283.15,282.15,,,,290,6,moderate rain,10n,501,Rain
678,2964574,75,1517209200,2018-01-29 07:00:00 +0000 UTC,93,1021,281.72,282.15,281.15,,,,290,6,light rain,10n,500,Rain
679,2964574,75,1517212800,2018-01-29 08:00:00 +0000 UTC,93,1022,280.72,281.15,280.15,,,,290,6,light rain,10n,500,Rain
680,2964574,75,1517216400,2018-01-29 09:00:00 +0000 UTC,87,1023,280.15,280.15,280.15,,,,280,9,light intensity drizzle rain,09d,310,Drizzle
681,2964574,75,1517220000,2018-01-29 10:00:00 +0000 UTC,93,1024,279.15,279.15,279.15,,,,290,6,broken clouds,04d,803,Clouds
682,2964574,40,1517223600,2018-01-29 11:00:00 +0000 UTC,93,1026,279.15,279.15,279.15,,,,280,6,scattered clouds,03d,802,Clouds
683,2964574,20,1517227200,2018-01-29 12:00:00 +0000 UTC,81,1027,280.15,280.15,280.15,,,,290,7,few clouds,02d,801,Clouds
684,2964574,20,1517230800,2018-01-29 13:00:00 +0000 UTC,75,1027,280.15,280.15,280.15,,,,300,8,few clouds,02d,801,Clouds
685,2964574,20,1517234400,2018-01-29 14:00:00 +0000 UTC,75,1027,280.15,280.15,280.15,,,,300,7,few clouds,02d,801,Clouds
686,2964574,20,1517238000,2018-01-29 15:00:00 +0000 UTC,75,1028,280.15,280.15,280.15,,,,300,6,few clouds,02d,801,Clouds
687,2964574,20,1517241600,2018-01-29 16:00:00 +0000 UTC,70,1028,280.15,280.15,280.15,,,,290,6,few clouds,02d,801,Clouds
688,2964574,75,1517245200,2018-01-29 17:00:00 +0000 UTC,70,1029,279.64,280.15,279.15,,,,280,4,broken clouds,04d,803,Clouds
689,2964574,75,1517248800,2018-01-29 18:00:00 +0000 UTC,80,1030,278.72,279.15,278.15,,,,280,4,proximity shower rain,09n,521,Rain
690,2964574,75,1517252400,2018-01-29 19:00:00 +0000 UTC,86,1031,278.72,279.15,278.15,,,,280,4,light intensity shower rain,09n,520,Rain
691,2964574,40,1517256000,2018-01-29 20:00:00 +0000 UTC,80,1031,277.15,277.15,277.15,,,,260,4,scattered clouds,03n,802,Clouds
692,2964574,20,1517259600,2018-01-29 21:00:00 +0000 UTC,86,1031,276.58,277.15,276.15,,,,260,4,few clouds,02n,801,Clouds
693,2964574,20,1517263200,2018-01-29 22:00:00 +0000 UTC,80,1031,276.02,277.15,275.15,,,,240,3,few clouds,02n,801,Clouds
694,2964574,20,1517266800,2018-01-29 23:00:00 +0000 UTC,86,1031,275.58,276.15,275.15,,,,240,4,few clouds,02n,801,Clouds
695,2964574,20,1517270400,2018-01-30 00:00:00 +0000 UTC,86,1031,275.58,276.15,275.15,,,,260,5,few clouds,02n,801,Clouds
696,2964574,20,1517274000,2018-01-30 01:00:00 +0000 UTC,86,1031,276.15,276.15,276.15,,,,250,5,few clouds,02n,801,Clouds
697,2964574,20,1517277600,2018-01-30 02:00:00 +0000 UTC,86,1030,275.58,276.15,275.15,,,,240,5,few clouds,02n,801,Clouds
698,2964574,40,1517281200,2018-01-30 03:00:00 +0000 UTC,86,1030,276.15,276.15,276.15,,,,240,4,scattered clouds,03n,802,Clouds
699,2964574,40,1517284800,2018-01-30 04:00:00 +0000 UTC,86,1029,276.15,276.15,276.15,,,,240,4,scattered clouds,03n,802,Clouds
700,2964574,75,1517288400,2018-01-30 05:00:00 +0000 UTC,80,1028,277.15,277.15,277.15,,,,240,4,broken clouds,04n,803,Clouds
701,2964574,75,1517292000,2018-01-30 06:00:00 +0000 UTC,80,1027,276.58,277.15,276.15,,,,210,3,broken clouds,04n,803,Clouds
702,2964574,20,1517295600,2018-01-30 07:00:00 +0000 UTC,86,1028,276.15,276.15,276.15,,,,250,2,few clouds,02n,801,Clouds
703,2964574,40,1517299200,2018-01-30 08:00:00 +0000 UTC,86,1027,276.15,276.15,276.15,,,,230,4,scattered clouds,03n,802,Clouds
704,2964574,75,1517302800,2018-01-30 09:00:00 +0000 UTC,100,1026,277.15,277.15,277.15,,,,210,3,broken clouds,04d,803,Clouds
705,2964574,75,1517306400,2018-01-30 10:00:00 +0000 UTC,100,1026,277.15,277.15,277.15,,,,210,5,broken clouds,04d,803,Clouds
706,2964574,75,1517310000,2018-01-30 11:00:00 +0000 UTC,75,1025,278.15,278.15,278.15,,,,200,3,broken clouds,04d,803,Clouds
707,2964574,75,1517313600,2018-01-30 12:00:00 +0000 UTC,70,1024,279.15,279.15,279.15,,,,230,3,broken clouds,04d,803,Clouds
708,2964574,75,1517317200,2018-01-30 13:00:00 +0000 UTC,70,1023,279.15,279.15,279.15,,,,230,3,broken clouds,04d,803,Clouds
709,2964574,75,1517320800,2018-01-30 14:00:00 +0000 UTC,75,1021,279.15,279.15,279.15,,,,240,4,broken clouds,04d,803,Clouds
710,2964574,75,1517324400,2018-01-30 15:00:00 +0000 UTC,100,1020,279.15,279.15,279.15,,,,250,7,broken clouds,04d,803,Clouds
711,2964574,75,1517328000,2018-01-30 16:00:00 +0000 UTC,100,1018,279.15,279.15,279.15,,,,240,6,broken clouds,04d,803,Clouds
712,2964574,75,1517331600,2018-01-30 17:00:00 +0000 UTC,70,1017,279.15,279.15,279.15,,,,240,5,broken clouds,04d,803,Clouds
713,2964574,75,1517335200,2018-01-30 18:00:00 +0000 UTC,75,1016,279.15,279.15,279.15,,,,230,5,broken clouds,04n,803,Clouds
714,2964574,75,1517338800,2018-01-30 19:00:00 +0000 UTC,86,1014,278.15,278.15,278.15,,,,200,4,broken clouds,04n,803,Clouds
715,2964574,75,1517342400,2018-01-30 20:00:00 +0000 UTC,81,1013,279.15,279.15,279.15,,,,220,6,broken clouds,04n,803,Clouds
716,2964574,75,1517346000,2018-01-30 21:00:00 +0000 UTC,81,1012,279.15,279.15,279.15,,,,220,8,broken clouds,04n,803,Clouds
717,2964574,75,1517349600,2018-01-30 22:00:00 +0000 UTC,87,1010,279.15,279.15,279.15,,,,230,9,light rain,10n,500,Rain
718,2964574,75,1517353200,2018-01-30 23:00:00 +0000 UTC,93,1009,279.15,279.15,279.15,,,,240,10,light rain,10n,500,Rain
719,2964574,75,1517356800,2018-01-31 00:00:00 +0000 UTC,93,1007,279.15,279.15,279.15,,,,230,8,light rain,10n,500,Rain
720,2964574,75,1517360400,2018-01-31 01:00:00 +0000 UTC,81,1006,280.15,280.15,280.15,,,,230,7,light rain,10n,500,Rain
721,2964574,75,1517364000,2018-01-31 02:00:00 +0000 UTC,81,1005,280.15,280.15,280.15,,,,250,11,light intensity drizzle rain,09n,310,Drizzle
722,2964574,75,1517367600,2018-01-31 03:00:00 +0000 UTC,81,1004,280.15,280.15,280.15,,,,260,10,light intensity shower rain,09n,520,Rain
723,2964574,75,1517371200,2018-01-31 04:00:00 +0000 UTC,80,1004,278.15,278.15,278.15,,,,280,10,light intensity shower rain,09n,520,Rain
724,2964574,75,1517374800,2018-01-31 05:00:00 +0000 UTC,86,1004,277.15,277.15,277.15,,,,270,10,light intensity shower rain,09n,520,Rain
725,2964574,75,1517378400,2018-01-31 06:00:00 +0000 UTC,100,1004,275.58,276.15,275.15,,,,260,9,light intensity shower rain,09n,520,Rain
726,2964574,40,1517382000,2018-01-31 07:00:00 +0000 UTC,100,1003,275.15,275.15,275.15,,,,270,8,scattered clouds,03n,802,Clouds
727,2964574,75,1517385600,2018-01-31 08:00:00 +0000 UTC,100,1004,275.15,275.15,275.15,,,,260,8,broken clouds,04n,803,Clouds
728,2964574,20,1517389200,2018-01-31 09:00:00 +0000 UTC,100,1003,275.15,275.15,275.15,,,,250,8,few clouds,02d,801,Clouds
729,2964574,40,1517392800,2018-01-31 10:00:00 +0000 UTC,100,1002,275.15,275.15,275.15,,,,250,8,scattered clouds,03d,802,Clouds
730,2964574,75,1517396400,2018-01-31 11:00:00 +0000 UTC,100,1003,275.66,276.15,275.15,,,,270,12,light intensity shower rain,09d,520,Rain
731,2964574,40,1517400000,2018-01-31 12:00:00 +0000 UTC,86,1002,276.15,276.15,276.15,,,,250,9,proximity shower rain,09d,521,Rain
732,2964574,75,1517403600,2018-01-31 13:00:00 +0000 UTC,80,1002,277.15,277.15,277.15,,,,260,12,proximity shower rain,09d,521,Rain
733,2964574,75,1517407200,2018-01-31 14:00:00 +0000 UTC,100,1001,277.15,277.15,277.15,,,,260,13,proximity shower rain,09d,521,Rain
734,2964574,75,1517410800,2018-01-31 15:00:00 +0000 UTC,100,1000,277.15,277.15,277.15,,,,250,9,broken clouds,04d,803,Clouds
735,2964574,40,1517414400,2018-01-31 16:00:00 +0000 UTC,100,1000,277.15,277.15,277.15,,,,250,10,scattered clouds,03d,802,Clouds
736,2964574,40,1517418000,2018-01-31 17:00:00 +0000 UTC,86,999,276.72,277.15,276.15,,,,260,11,light intensity shower rain,09d,520,Rain
737,2964574,40,1517421600,2018-01-31 18:00:00 +0000 UTC,86,998,276.72,277.15,276.15,,,,240,10,light intensity shower rain,09n,520,Rain
738,2964574,75,1517425200,2018-01-31 19:00:00 +0000 UTC,86,998,276.72,277.15,276.15,,,,250,10,broken clouds,04n,803,Clouds
739,2964574,75,1517428800,2018-01-31 20:00:00 +0000 UTC,93,998,275.72,276.15,275.15,,,,260,11,light intensity shower rain,09n,520,Rain
740,2964574,75,1517432400,2018-01-31 21:00:00 +0000 UTC,86,998,276.15,276.15,276.15,,,,270,12,light intensity shower rain,09n,520,Rain
741,2964574,75,1517436000,2018-01-31 22:00:00 +0000 UTC,86,999,276.58,277.15,276.15,,,,280,9,broken clouds,04n,803,Clouds
742,2964574,75,1517439600,2018-01-31 23:00:00 +0000 UTC,86,1001,277.15,277.15,277.15,,,,280,8,broken clouds,04n,803,Clouds
743,2964574,20,1517443200,2018-02-01 00:00:00 +0000 UTC,93,1002,276.72,277.15,276.15,,,,280,5,few clouds,02n,801,Clouds
744,2964574,0,1517446800,2018-02-01 01:00:00 +0000 UTC,86,1003,276.15,276.15,276.15,,,,270,7,Sky is Clear,01n,800,Clear
745,2964574,0,1517450400,2018-02-01 02:00:00 +0000 UTC,93,1003,275.15,275.15,275.15,,,,260,7,Sky is Clear,01n,800,Clear
746,2964574,0,1517454000,2018-02-01 03:00:00 +0000 UTC,93,1004,275.15,275.15,275.15,,,,270,8,Sky is Clear,01n,800,Clear
747,2964574,20,1517457600,2018-02-01 04:00:00 +0000 UTC,93,1004,275.15,275.15,275.15,,,,270,8,few clouds,02n,801,Clouds
748,2964574,75,1517461200,2018-02-01 05:00:00 +0000 UTC,86,1005,275.58,276.15,275.15,,,,270,6,broken clouds,04n,803,Clouds
749,2964574,0,1517464800,2018-02-01 06:00:00 +0000 UTC,93,1006,275.15,275.15,275.15,,,,260,5,Sky is Clear,01n,800,Clear
750,2964574,0,1517468400,2018-02-01 07:00:00 +0000 UTC,100,1007,275.15,275.15,275.15,,,,280,7,Sky is Clear,01n,800,Clear
751,2964574,0,1517472000,2018-02-01 08:00:00 +0000 UTC,100,1007,275.15,275.15,275.15,,,,290,9,Sky is Clear,01n,800,Clear
752,2964574,40,1517475600,2018-02-01 09:00:00 +0000 UTC,100,1008,275.15,275.15,275.15,,,,280,6,scattered clouds,03d,802,Clouds
753,2964574,20,1517479200,2018-02-01 10:00:00 +0000 UTC,86,1009,276.15,276.15,276.15,,,,280,7,few clouds,02d,801,Clouds
754,2964574,20,1517482800,2018-02-01 11:00:00 +0000 UTC,80,1009,277.15,277.15,277.15,,,,290,7,few clouds,02d,801,Clouds
755,2964574,40,1517486400,2018-02-01 12:00:00 +0000 UTC,75,1010,278.15,278.15,278.15,,,,310,7,scattered clouds,03d,802,Clouds
756,2964574,40,1517490000,2018-02-01 13:00:00 +0000 UTC,75,1010,279.15,279.15,279.15,,,,320,9,scattered clouds,03d,802,Clouds
757,2964574,40,1517493600,2018-02-01 14:00:00 +0000 UTC,70,1011,279.15,279.15,279.15,,,,320,10,scattered clouds,03d,802,Clouds
758,2964574,40,1517497200,2018-02-01 15:00:00 +0000 UTC,70,1011,279.15,279.15,279.15,,,,320,9,scattered clouds,03d,802,Clouds
759,2964574,40,1517500800,2018-02-01 16:00:00 +0000 UTC,75,1012,278.66,279.15,278.15,,,,320,10,scattered clouds,03d,802,Clouds
760,2964574,40,1517504400,2018-02-01 17:00:00 +0000 UTC,100,1013,277.72,278.15,277.15,,,,310,8,scattered clouds,03d,802,Clouds
761,2964574,40,1517508000,2018-02-01 18:00:00 +0000 UTC,100,1013,277.28,278.15,276.15,,,,310,8,scattered clouds,03n,802,Clouds
762,2964574,40,1517511600,2018-02-01 19:00:00 +0000 UTC,69,1014,277.15,277.15,277.15,,,,320,7,scattered clouds,03n,802,Clouds
763,2964574,40,1517515200,2018-02-01 20:00:00 +0000 UTC,69,1015,277.15,277.15,277.15,,,,320,7,scattered clouds,03n,802,Clouds
764,2964574,40,1517518800,2018-02-01 21:00:00 +0000 UTC,74,1015,276.15,276.15,276.15,,,,310,7,scattered clouds,03n,802,Clouds
765,2964574,75,1517522400,2018-02-01 22:00:00 +0000 UTC,74,1016,275.58,276.15,275.15,,,,310,4,broken clouds,04n,803,Clouds
766,2964574,20,1517526000,2018-02-01 23:00:00 +0000 UTC,74,1016,275.58,276.15,275.15,,,,290,6,few clouds,02n,801,Clouds
767,2964574,20,1517529600,2018-02-02 00:00:00 +0000 UTC,100,1016,275.02,276.15,274.15,,,,300,7,few clouds,02n,801,Clouds
768,2964574,20,1517533200,2018-02-02 01:00:00 +0000 UTC,100,1016,274.58,275.15,274.15,,,,290,6,few clouds,02n,801,Clouds
769,2964574,20,1517536800,2018-02-02 02:00:00 +0000 UTC,100,1017,274.58,275.15,274.15,,,,290,6,few clouds,02n,801,Clouds
770,2964574,20,1517540400,2018-02-02 03:00:00 +0000 UTC,100,1016,275.15,275.15,275.15,,,,300,8,few clouds,02n,801,Clouds
771,2964574,20,1517544000,2018-02-02 04:00:00 +0000 UTC,100,1016,274.58,275.15,274.15,,,,300,6,few clouds,02n,801,Clouds
772,2964574,20,1517547600,2018-02-02 05:00:00 +0000 UTC,100,1016,274.58,275.15,274.15,,,,270,5,few clouds,02n,801,Clouds
773,2964574,20,1517551200,2018-02-02 06:00:00 +0000 UTC,100,1017,274.15,274.15,274.15,,,,290,4,few clouds,02n,801,Clouds
774,2964574,20,1517554800,2018-02-02 07:00:00 +0000 UTC,100,1017,275.15,275.15,275.15,,,,250,4,few clouds,02n,801,Clouds
