ID,LOCATION_TEXT,ADDRESS,STATUS,NAME,ROUTE_DIRECTION,SEQUENCE,IS_STAGE_POINT,STAGE_NUMBER,JOURNEY_PATTERN_ID,RTPI_DESTINATION,RTPI_ORGIN,RTPI_VIA,SEQUENCE_NUMBER,FARE
147,Dean Swift Bridge,Mobhi Road,ACTIVE,4,O,150,N,,00040002,O'Connell St,Harristown Stop 324,Mobhi Road,13,0
184,Cliftonville Road,Botanic Rd,ACTIVE,4,O,160,Y,20,00040002,O'Connell St,Harristown Stop 324,Mobhi Road,14,0
185,Marguerite Road,Botanic Rd,ACTIVE,4,O,170,N,,00040002,O'Connell St,Harristown Stop 324,Mobhi Road,15,0
186,Botanic Road,Prospect Road,ACTIVE,4,O,180,Y,21,00040002,O'Connell St,Harristown Stop 324,Mobhi Road,16,0
187,Royse Road,Phibsboro Road,ACTIVE,4,O,190,Y,22,00040002,O'Connell St,Harristown Stop 324,Mobhi Road,17,0
188,North Circular Road,Phibsboro Road,ACTIVE,4,O,200,N,,00040002,O'Connell St,Harristown Stop 324,Mobhi Road,18,0
189,Broadstone,Phibsboro Road,ACTIVE,4,O,210,Y,23,00040002,O'Connell St,Harristown Stop 324,Mobhi Road,19,0
190,Broadstone Depot,Phibsboro Road,ACTIVE,4,O,220,N,,00040002,O'Connell St,Harristown Stop 324,Mobhi Road,20,0
191,Youth Club,Western Way,ACTIVE,4,O,230,N,,00040002,O'Connell St,Harristown Stop 324,Mobhi Road,21,0
819,Blessington Court,Blessington Street,ACTIVE,4,O,240,Y,24,00040002,O'Connell St,Harristown Stop 324,Mobhi Road,22,0
7457,Junction Great Denmark Street [Virtual Stop Test],Parnell Square East,INACTIVE,4,O,,N,,00040002,O'Connell St,Harristown Stop 324,Mobhi Road,23,0
4725,Parnell Street,O'Connell St,ACTIVE,4,O,260,Y,25,00040002,O'Connell St,Harristown Stop 324,Mobhi Road,24,
7330,Fitness Centre,Monkstown Ave,ACTIVE,4,I,10,Y,58,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,0,0
2051,Stradbrook Rd,Monkstown Ave,ACTIVE,4,I,20,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,1,0
6086,Deansgrange Road,Link Road,ACTIVE,4,I,40,Y,59,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,2,0
3161,Abbey Road,Deansgrange Rd,ACTIVE,4,I,50,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,3,0
3162,Rowan Park Ave,Rowan Pk,ACTIVE,4,I,60,Y,60,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,4,0
3163,Stradbrook Cottages,Stradbrook Rd,ACTIVE,4,I,70,Y,61,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,5,0
3164,Temple Hill,Stradbrook Rd,ACTIVE,4,I,80,Y,62,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,6,0
3084,Frascati Centre,Frascati Road,ACTIVE,4,I,100,Y,63,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,7,0
469,Mount Merrion Avenue,Rock Road,ACTIVE,4,I,110,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,8,0
470,Blackrock Clinic,Rock Road,ACTIVE,4,I,120,Y,64,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,9,0
471,Blackrock College,Rock Road,ACTIVE,4,I,130,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,10,0
472,Booterstown Ave,Rock Road,ACTIVE,4,I,140,Y,65,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,11,0
473,Grotto Avenue,Rock Road,ACTIVE,4,I,150,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,12,0
4705,St Helen's Road,Rock Road,ACTIVE,4,I,160,Y,66,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,13,0
475,Bellevue Avenue,Rock Road,ACTIVE,4,I,170,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,14,0
476,Merrion Gates,Rock Road,ACTIVE,4,I,180,Y,67,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,15,0
477,Estate Avenue,Merrion Road,ACTIVE,4,I,190,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,16,0
478,St. Vincent's Hospital,Merrion Road,ACTIVE,4,I,200,Y,68,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,17,0
479,Merrion Centre,Merrion Road,ACTIVE,4,I,210,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,18,0
480,Ailesbury Road,Merrion Road,ACTIVE,4,I,220,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,19,0
481,Merlyn Road,Merrion Road,ACTIVE,4,I,230,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,20,0
482,Shrewsbury Road,Merrion Road,ACTIVE,4,I,240,Y,69,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,21,0
483,Simmonscourt Road,Merrion Road,ACTIVE,4,I,250,Y,70,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,22,0
485,RDS,Ballsbridge,ACTIVE,4,I,260,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,23,0
487,American Embassy,Pembroke Road,ACTIVE,4,I,270,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,24,0
488,Lansdowne Park,Northumberland Rd,ACTIVE,4,I,280,Y,71,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,25,0
489,St. Mary's Road South,Northumberland Rd,ACTIVE,4,I,290,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,26,0
490,Haddington Road,Northumberland Rd,ACTIVE,4,I,300,Y,72,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,27,0
491,Grand Canal,Mount St,ACTIVE,4,I,310,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,28,0
492,Merrion Square,Grattan St,ACTIVE,4,I,320,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,29,0
493,Holles Street,Merrion Sq,ACTIVE,4,I,330,Y,73,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,30,0
494,Lincoln Place,Clare Street,ACTIVE,4,I,340,Y,74,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,31,0
495,Pearse Station,Westland Row,ACTIVE,4,I,350,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,32,0
400,Shaw Street,Pearse Street,ACTIVE,4,I,360,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,33,
281,Dublin Bus,O'Connell St,ACTIVE,4,I,370,Y,75,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,34,
6,St. Martin's Chapel,Parnell Square,ACTIVE,4,I,380,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,35,
194,Youth Club,Western Way,ACTIVE,4,I,390,Y,76,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,36,0
195,Constitution Hill,Phibsboro Road,ACTIVE,4,I,400,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,37,0
196,Broadstone Depot,Phibsboro Road,ACTIVE,4,I,410,Y,77,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,38,0
197,Monck Place,Phibsboro Road,ACTIVE,4,I,420,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,39,
198,Phibsboro Shopping Centre,Phibsboro Road,ACTIVE,4,I,430,Y,78,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,40,0
199,Munster Street,Phibsboro Road,ACTIVE,4,I,440,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,41,
200,Prospect Avenue,Prospect Way,ACTIVE,4,I,450,Y,79,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,42,0
201,St. Teresa's Place,Botanic Rd,ACTIVE,4,I,460,Y,80,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,43,0
148,Botanic Road,Mobhi Road,ACTIVE,4,I,470,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,44,
149,St. Mobhi Drive,Mobhi Road,ACTIVE,4,I,480,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,45,
150,Home Farm Road,Mobhi Road,ACTIVE,4,I,490,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,46,
27,Griffith Avenue,Ballymun Road,ACTIVE,4,I,500,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,47,0
28,Glasnevin Tennis Club,Ballymun Road,ACTIVE,4,I,510,Y,81,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,48,0
29,St. Canice's Road,Ballymun Road,ACTIVE,4,I,520,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,49,0
4680,DCU,Ballymun Road,ACTIVE,4,I,530,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,50,0
90,St. Pappin's Road,Ballymun Road,ACTIVE,4,I,540,Y,82,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,51,0
91,Glasnevin Avenue,Ballymun Road,ACTIVE,4,I,550,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,52,0
92,Ballymun Library,Ballymun Road,ACTIVE,4,I,560,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,53,0
93,Shanliss Road,Ballymun Road,ACTIVE,4,I,570,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,54,0
94,Silloge Road,Ballymun Road,ACTIVE,4,I,580,Y,83,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,55,0
126,Nursing Home,Ballymun Road,ACTIVE,4,I,590,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,56,0
6182,Santry Cross,Ballymun Road,ACTIVE,4,I,600,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,57,0
322,Gulliver's Retail Park,Ballymun Road,ACTIVE,4,I,610,N,,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,58,0
323,Silloge Golf Club,Ballymun Road,ACTIVE,4,I,620,Y,84,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,59,
332,Bus Garage,Harristown,ACTIVE,4,I,640,Y,85,00041001,Harristown,Monkstown Avenue Stop 7330,City Centre,60,0
7330,Fitness Centre,Monkstown Ave,ACTIVE,4,I,10,Y,58,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,0,0
2051,Stradbrook Rd,Monkstown Ave,ACTIVE,4,I,20,N,,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,1,0
6086,Deansgrange Road,Link Road,ACTIVE,4,I,40,Y,59,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,2,0
3161,Abbey Road,Deansgrange Rd,ACTIVE,4,I,50,N,,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,3,0
3162,Rowan Park Ave,Rowan Pk,ACTIVE,4,I,60,Y,60,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,4,0
3163,Stradbrook Cottages,Stradbrook Rd,ACTIVE,4,I,70,Y,61,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,5,0
3164,Temple Hill,Stradbrook Rd,ACTIVE,4,I,80,Y,62,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,6,0
3084,Frascati Centre,Frascati Road,ACTIVE,4,I,100,Y,63,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,7,0
469,Mount Merrion Avenue,Rock Road,ACTIVE,4,I,110,N,,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,8,0
470,Blackrock Clinic,Rock Road,ACTIVE,4,I,120,Y,64,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,9,0
471,Blackrock College,Rock Road,ACTIVE,4,I,130,N,,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,10,0
472,Booterstown Ave,Rock Road,ACTIVE,4,I,140,Y,65,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,11,0
473,Grotto Avenue,Rock Road,ACTIVE,4,I,150,N,,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,12,0
4705,St Helen's Road,Rock Road,ACTIVE,4,I,160,Y,66,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,13,0
475,Bellevue Avenue,Rock Road,ACTIVE,4,I,170,N,,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,14,0
476,Merrion Gates,Rock Road,ACTIVE,4,I,180,Y,67,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,15,0
477,Estate Avenue,Merrion Road,ACTIVE,4,I,190,N,,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,16,0
478,St. Vincent's Hospital,Merrion Road,ACTIVE,4,I,200,Y,68,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,17,0
479,Merrion Centre,Merrion Road,ACTIVE,4,I,210,N,,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,18,0
480,Ailesbury Road,Merrion Road,ACTIVE,4,I,220,N,,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,19,0
481,Merlyn Road,Merrion Road,ACTIVE,4,I,230,N,,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,20,0
482,Shrewsbury Road,Merrion Road,ACTIVE,4,I,240,Y,69,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,21,0
483,Simmonscourt Road,Merrion Road,ACTIVE,4,I,250,Y,70,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,22,0
485,RDS,Ballsbridge,ACTIVE,4,I,260,N,,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,23,0
487,American Embassy,Pembroke Road,ACTIVE,4,I,270,N,,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,24,0
488,Lansdowne Park,Northumberland Rd,ACTIVE,4,I,280,Y,71,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,25,0
489,St. Mary's Road South,Northumberland Rd,ACTIVE,4,I,290,N,,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,26,0
490,Haddington Road,Northumberland Rd,ACTIVE,4,I,300,Y,72,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,27,0
491,Grand Canal,Mount St,ACTIVE,4,I,310,N,,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,28,0
492,Merrion Square,Grattan St,ACTIVE,4,I,320,N,,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,29,0
493,Holles Street,Merrion Sq,ACTIVE,4,I,330,Y,73,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,30,0
494,Lincoln Place,Clare Street,ACTIVE,4,I,340,Y,74,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,31,0
495,Pearse Station,Westland Row,ACTIVE,4,I,350,N,,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,32,0
400,Shaw Street,Pearse Street,ACTIVE,4,I,360,N,,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,33,
281,Dublin Bus,O'Connell St,ACTIVE,4,I,370,Y,75,00041002,O'Connell St,Monkstown Avenue Stop 7330,Merrion Road,34,
7330,Fitness Centre,Monkstown Ave,ACTIVE,4,I,10,Y,58,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,0,0
2051,Stradbrook Rd,Monkstown Ave,ACTIVE,4,I,20,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,1,0
6086,Deansgrange Road,Link Road,ACTIVE,4,I,40,Y,59,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,2,0
3161,Abbey Road,Deansgrange Rd,ACTIVE,4,I,50,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,3,0
3162,Rowan Park Ave,Rowan Pk,ACTIVE,4,I,60,Y,60,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,4,0
3163,Stradbrook Cottages,Stradbrook Rd,ACTIVE,4,I,70,Y,61,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,5,0
3164,Temple Hill,Stradbrook Rd,ACTIVE,4,I,80,Y,62,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,6,0
3084,Frascati Centre,Frascati Road,ACTIVE,4,I,100,Y,63,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,7,0
469,Mount Merrion Avenue,Rock Road,ACTIVE,4,I,110,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,8,0
470,Blackrock Clinic,Rock Road,ACTIVE,4,I,120,Y,64,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,9,0
471,Blackrock College,Rock Road,ACTIVE,4,I,130,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,10,0
472,Booterstown Ave,Rock Road,ACTIVE,4,I,140,Y,65,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,11,0
473,Grotto Avenue,Rock Road,ACTIVE,4,I,150,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,12,0
4705,St Helen's Road,Rock Road,ACTIVE,4,I,160,Y,66,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,13,0
475,Bellevue Avenue,Rock Road,ACTIVE,4,I,170,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,14,0
476,Merrion Gates,Rock Road,ACTIVE,4,I,180,Y,67,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,15,0
477,Estate Avenue,Merrion Road,ACTIVE,4,I,190,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,16,0
478,St. Vincent's Hospital,Merrion Road,ACTIVE,4,I,200,Y,68,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,17,0
479,Merrion Centre,Merrion Road,ACTIVE,4,I,210,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,18,0
480,Ailesbury Road,Merrion Road,ACTIVE,4,I,220,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,19,0
481,Merlyn Road,Merrion Road,ACTIVE,4,I,230,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,20,0
482,Shrewsbury Road,Merrion Road,ACTIVE,4,I,240,Y,69,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,21,0
483,Simmonscourt Road,Merrion Road,ACTIVE,4,I,250,Y,70,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,22,0
485,RDS,Ballsbridge,ACTIVE,4,I,260,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,23,0
487,American Embassy,Pembroke Road,ACTIVE,4,I,270,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,24,0
488,Lansdowne Park,Northumberland Rd,ACTIVE,4,I,280,Y,71,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,25,0
489,St. Mary's Road South,Northumberland Rd,ACTIVE,4,I,290,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,26,0
490,Haddington Road,Northumberland Rd,ACTIVE,4,I,300,Y,72,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,27,0
491,Grand Canal,Mount St,ACTIVE,4,I,310,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,28,0
492,Merrion Square,Grattan St,ACTIVE,4,I,320,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,29,0
493,Holles Street,Merrion Sq,ACTIVE,4,I,330,Y,73,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,30,0
494,Lincoln Place,Clare Street,ACTIVE,4,I,340,Y,74,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,31,0
495,Pearse Station,Westland Row,ACTIVE,4,I,350,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,32,0
400,Shaw Street,Pearse Street,ACTIVE,4,I,360,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,33,
281,Dublin Bus,O'Connell St,ACTIVE,4,I,370,Y,75,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,34,
6,St. Martin's Chapel,Parnell Square,ACTIVE,4,I,380,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,35,
194,Youth Club,Western Way,ACTIVE,4,I,390,Y,76,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,36,0
195,Constitution Hill,Phibsboro Road,ACTIVE,4,I,400,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,37,0
196,Broadstone Depot,Phibsboro Road,ACTIVE,4,I,410,Y,77,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,38,0
197,Monck Place,Phibsboro Road,ACTIVE,4,I,420,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,39,
198,Phibsboro Shopping Centre,Phibsboro Road,ACTIVE,4,I,430,Y,78,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,40,0
199,Munster Street,Phibsboro Road,ACTIVE,4,I,440,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,41,
200,Prospect Avenue,Prospect Way,ACTIVE,4,I,450,Y,79,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,42,0
201,St. Teresa's Place,Botanic Rd,ACTIVE,4,I,460,Y,80,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,43,0
148,Botanic Road,Mobhi Road,ACTIVE,4,I,470,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,44,
149,St. Mobhi Drive,Mobhi Road,ACTIVE,4,I,480,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,45,
150,Home Farm Road,Mobhi Road,ACTIVE,4,I,490,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,46,
27,Griffith Avenue,Ballymun Road,ACTIVE,4,I,500,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,47,0
28,Glasnevin Tennis Club,Ballymun Road,ACTIVE,4,I,510,Y,81,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,48,0
29,St. Canice's Road,Ballymun Road,ACTIVE,4,I,520,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,49,0
4680,DCU,Ballymun Road,ACTIVE,4,I,530,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,50,0
90,St. Pappin's Road,Ballymun Road,ACTIVE,4,I,540,Y,82,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,51,0
91,Glasnevin Avenue,Ballymun Road,ACTIVE,4,I,550,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,52,0
92,Ballymun Library,Ballymun Road,ACTIVE,4,I,560,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,53,0
93,Shanliss Road,Ballymun Road,ACTIVE,4,I,570,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,54,0
94,Silloge Road,Ballymun Road,ACTIVE,4,I,580,Y,83,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,55,0
126,Nursing Home,Ballymun Road,ACTIVE,4,I,590,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,56,0
6182,Santry Cross,Ballymun Road,ACTIVE,4,I,600,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,57,0
322,Gulliver's Retail Park,Ballymun Road,ACTIVE,4,I,610,N,,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,58,0
323,Silloge Golf Club,Ballymun Road,ACTIVE,4,I,620,Y,84,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,59,
332,Bus Garage,Harristown,ACTIVE,4,I,640,Y,85,00041003,Harristown,Monkstown Avenue Stop 7330,Tara Street,60,0
4962,Mountjoy Sq Nth,Mountjoy Square,ACTIVE,7,O,10,Y,24,00070008,Brides Glen,Mountjoy Square North,Ballsbridge,0,0
4725,Parnell Street,O'Connell St,ACTIVE,7,O,20,Y,25,00070008,Brides Glen,Mountjoy Square North,Ballsbridge,1,
273,O'Connell Bridge,O'Connell St,ACTIVE,7,O,30,N,,00070008,Brides Glen,Mountjoy Square North,Ballsbridge,2,0
405,South Frederick Street,Nassau Street,ACTIVE,7,O,50,N,,00070008,Brides Glen,Mountjoy Square North,Ballsbridge,3,0
408,Clare Street,Merrion Sq,ACTIVE,7,O,60,Y,26,00070008,Brides Glen,Mountjoy Square North,Ballsbridge,4,
409,Holles Street,Merrion Sq,ACTIVE,7,O,70,N,,00070008,Brides Glen,Mountjoy Square North,Ballsbridge,5,
410,Grattan Street,Mount St,ACTIVE,7,O,80,Y,27,00070008,Brides Glen,Mountjoy Square North,Ballsbridge,6,0
411,Grand Canal,Mount St,ACTIVE,7,O,90,N,,00070008,Brides Glen,Mountjoy Square North,Ballsbridge,7,0
412,Haddington Road,Northumberland Rd,ACTIVE,7,O,100,Y,28,00070008,Brides Glen,Mountjoy Square North,Ballsbridge,8,0
413,Lansdowne Park,Northumberland Rd,ACTIVE,7,O,110,N,,00070008,Brides Glen,Mountjoy Square North,Ballsbridge,9,0
414,Lansdowne Road,Pembroke Road,ACTIVE,7,O,120,Y,29,00070008,Brides Glen,Mountjoy Square North,Ballsbridge,10,0
415,Elgin Road,Pembroke Road,ACTIVE,7,O,130,N,,00070008,Brides Glen,Mountjoy Square North,Ballsbridge,11,0
416,RDS,Ballsbridge,ACTIVE,7,O,140,Y,30,00070008,Brides Glen,Mountjoy Square North,Ballsbridge,12,0
417,Serpentine Avenue,Merrion Road,ACTIVE,7,O,150,N,,00070008,Brides Glen,Mountjoy Square North,Ballsbridge,13,0
418,British Embassy,Merrion Road,ACTIVE,7,O,160,N,,00070008,Brides Glen,Mountjoy Square North,Ballsbridge,14,0
419,Shrewsbury Park,Merrion Road,ACTIVE,7,O,170,Y,31,00070008,Brides Glen,Mountjoy Square North,Ballsbridge,15,0
420,Merlyn Road,Merrion Road,ACTIVE,7,O,180,N,,00070008,Brides Glen,Mountjoy Square North,Ballsbridge,16,0
421,Ailesbury Road,Merrion Road,ACTIVE,7,O,190,N,,00070008,Brides Glen,Mountjoy Square North,Ballsbridge,17,0
422,St. Vincent's Hospital,Merrion Road,ACTIVE,7,O,200,Y,32,00070008,Brides Glen,Mountjoy Square North,Ballsbridge,18,0
423,Herbert Avenue,Merrion Road,ACTIVE,7,O,210,N,,00070008,Brides Glen,Mountjoy Square North,Ballsbridge,19,0
424,Merrion Gates,Merrion Road,ACTIVE,7,O,220,Y,33,00070008,Brides Glen,Mountjoy Square North,Ballsbridge,20,0
