,date_time,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_direction,rain_3h,cloudiness,weather_main,weather_description
9081,2017-02-17 14:00:00,10.328000000000031,10.328000000000031,10.328000000000031,1030,93,8,172,,44,Clouds,scattered clouds
9082,2017-02-17 15:00:00,10.328000000000031,10.328000000000031,10.328000000000031,1030,93,8,172,,44,Clouds,scattered clouds
9083,2017-02-17 16:00:00,10.36099999999999,10.36099999999999,10.36099999999999,1030,92,8,175,,56,Clouds,broken clouds
9084,2017-02-17 17:00:00,10.022000000000048,10.022000000000048,10.022000000000048,1029,93,8,182,0.165,76,Rain,light rain
9085,2017-02-17 18:00:00,10.022000000000048,10.022000000000048,10.022000000000048,1029,93,8,182,0.165,76,Rain,light rain
9086,2017-02-17 19:00:00,10.022000000000048,10.022000000000048,10.022000000000048,1029,93,8,182,0.165,76,Rain,light rain
9087,2017-02-17 20:00:00,9.842000000000041,9.842000000000041,9.842000000000041,1029,94,9,181,,32,Clouds,scattered clouds
9088,2017-02-17 21:00:00,9.842000000000041,9.842000000000041,9.842000000000041,1029,94,9,181,,32,Clouds,scattered clouds
9089,2017-02-17 22:00:00,9.842000000000041,9.842000000000041,9.842000000000041,1029,94,9,181,,32,Clouds,scattered clouds
9090,2017-02-17 23:00:00,9.783000000000015,9.783000000000015,9.783000000000015,1028,95,9,188,,32,Clouds,scattered clouds
9091,2017-02-18 00:00:00,9.783000000000015,9.783000000000015,9.783000000000015,1028,95,9,188,,32,Clouds,scattered clouds
9092,2017-02-18 01:00:00,9.783000000000015,9.783000000000015,9.783000000000015,1028,95,9,188,,32,Clouds,scattered clouds
9093,2017-02-18 02:00:00,9.739000000000033,9.739000000000033,9.739000000000033,1028,95,7,196,,56,Clouds,broken clouds
9094,2017-02-18 03:00:00,9.739000000000033,9.739000000000033,9.739000000000033,1028,95,7,196,,56,Clouds,broken clouds
9095,2017-02-18 04:00:00,9.739000000000033,9.739000000000033,9.739000000000033,1028,95,7,196,,56,Clouds,broken clouds
9096,2017-02-18 05:00:00,9.583000000000027,9.583000000000027,9.583000000000027,1028,96,6,192,,64,Clouds,broken clouds
9097,2017-02-18 06:00:00,9.583000000000027,9.583000000000027,9.583000000000027,1028,96,6,192,,64,Clouds,broken clouds
9098,2017-02-18 07:00:00,9.583000000000027,9.583000000000027,9.583000000000027,1028,96,6,192,,64,Clouds,broken clouds
9099,2017-02-18 08:00:00,9.540999999999997,9.540999999999997,9.540999999999997,1028,96,5,181,,44,Clouds,scattered clouds
9100,2017-02-18 09:00:00,9.540999999999997,9.540999999999997,9.540999999999997,1028,96,5,181,,44,Clouds,scattered clouds
9101,2017-02-18 10:00:00,9.540999999999997,9.540999999999997,9.540999999999997,1028,96,5,181,,44,Clouds,scattered clouds
9102,2017-02-18 11:00:00,10.286000000000001,10.286000000000001,10.286000000000001,1028,93,6,184,,20,Clouds,few clouds
9103,2017-02-18 12:00:00,10.286000000000001,10.286000000000001,10.286000000000001,1028,93,6,184,,20,Clouds,few clouds
9104,2017-02-18 13:00:00,10.286000000000001,10.286000000000001,10.286000000000001,1028,93,6,184,,20,Clouds,few clouds
9105,2017-02-18 14:00:00,10.740999999999985,10.740999999999985,10.740999999999985,1027,90,5,210,0.175,88,Rain,light rain
9106,2017-02-18 15:00:00,10.740999999999985,10.740999999999985,10.740999999999985,1027,90,5,210,0.175,88,Rain,light rain
9107,2017-02-18 16:00:00,11.050999999999988,11.050999999999988,11.050999999999988,1027,88,4,227,,48,Clouds,scattered clouds
9108,2017-02-18 17:00:00,10.717000000000041,10.717000000000041,10.717000000000041,1028,87,5,240,,12,Clouds,few clouds
9109,2017-02-18 18:00:00,10.717000000000041,10.717000000000041,10.717000000000041,1028,87,5,240,,12,Clouds,few clouds
9110,2017-02-18 19:00:00,10.717000000000041,10.717000000000041,10.717000000000041,1028,87,5,240,,12,Clouds,few clouds
9111,2017-02-18 20:00:00,8.995000000000005,8.995000000000005,8.995000000000005,1028,100,6,260,,0,Clear,Sky is Clear
9112,2017-02-18 21:00:00,8.995000000000005,8.995000000000005,8.995000000000005,1028,100,6,260,,0,Clear,Sky is Clear
9113,2017-02-18 22:00:00,8.995000000000005,8.995000000000005,8.995000000000005,1028,100,6,260,,0,Clear,Sky is Clear
9114,2017-02-18 23:00:00,8.206000000000017,8.206000000000017,8.206000000000017,1029,100,6,254,,64,Clouds,broken clouds
9115,2017-02-19 00:00:00,8.206000000000017,8.206000000000017,8.206000000000017,1029,100,6,254,,64,Clouds,broken clouds
9116,2017-02-19 01:00:00,8.206000000000017,8.206000000000017,8.206000000000017,1029,100,6,254,,64,Clouds,broken clouds
9117,2017-02-19 02:00:00,7.924000000000035,7.924000000000035,7.924000000000035,1029,100,6,251,,32,Clouds,scattered clouds
9118,2017-02-19 03:00:00,7.924000000000035,7.924000000000035,7.924000000000035,1029,100,6,251,,32,Clouds,scattered clouds
9119,2017-02-19 04:00:00,7.924000000000035,7.924000000000035,7.924000000000035,1029,100,6,251,,32,Clouds,scattered clouds
9120,2017-02-19 05:00:00,8.270000000000039,8.270000000000039,8.270000000000039,1028,100,5,225,,48,Clouds,scattered clouds
9121,2017-02-19 06:00:00,8.270000000000039,8.270000000000039,8.270000000000039,1028,100,5,225,,48,Clouds,scattered clouds
9122,2017-02-19 07:00:00,8.270000000000039,8.270000000000039,8.270000000000039,1028,100,5,225,,48,Clouds,scattered clouds
9123,2017-02-19 08:00:00,9.245999999999981,9.245999999999981,9.245999999999981,1029,98,5,236,,92,Clouds,overcast clouds
9124,2017-02-19 09:00:00,9.245999999999981,9.245999999999981,9.245999999999981,1029,98,5,236,,92,Clouds,overcast clouds
9125,2017-02-19 10:00:00,9.245999999999981,9.245999999999981,9.245999999999981,1029,98,5,236,,92,Clouds,overcast clouds
9126,2017-02-19 11:00:00,10.835000000000036,10.835000000000036,10.835000000000036,1029,89,5,266,,56,Clouds,broken clouds
9127,2017-02-19 12:00:00,10.835000000000036,10.835000000000036,10.835000000000036,1029,89,5,266,,56,Clouds,broken clouds
9128,2017-02-19 13:00:00,10.835000000000036,10.835000000000036,10.835000000000036,1029,89,5,266,,56,Clouds,broken clouds
9129,2017-02-19 14:00:00,11.521000000000015,11.521000000000015,11.521000000000015,1029,85,5,270,,68,Clouds,broken clouds
9130,2017-02-19 15:00:00,11.521000000000015,11.521000000000015,11.521000000000015,1029,85,5,270,,68,Clouds,broken clouds
9131,2017-02-19 16:00:00,11.521000000000015,11.521000000000015,11.521000000000015,1029,85,5,270,,68,Clouds,broken clouds
9132,2017-02-19 17:00:00,11.649000000000058,11.649000000000058,11.649000000000058,1028,85,6,263,,32,Clouds,scattered clouds
9133,2017-02-19 18:00:00,11.649000000000058,11.649000000000058,11.649000000000058,1028,85,6,263,,32,Clouds,scattered clouds
9134,2017-02-19 19:00:00,11.649000000000058,11.649000000000058,11.649000000000058,1028,85,6,263,,32,Clouds,scattered clouds
9135,2017-02-19 20:00:00,11.340000000000032,11.340000000000032,11.340000000000032,1028,88,7,266,,64,Clouds,broken clouds
9136,2017-02-19 21:00:00,11.340000000000032,11.340000000000032,11.340000000000032,1028,88,7,266,,64,Clouds,broken clouds
9137,2017-02-19 22:00:00,11.340000000000032,11.340000000000032,11.340000000000032,1028,88,7,266,,64,Clouds,broken clouds
9138,2017-02-19 23:00:00,11.017000000000053,11.017000000000053,11.017000000000053,1028,88,8,273,,32,Clouds,scattered clouds
9139,2017-02-20 00:00:00,11.017000000000053,11.017000000000053,11.017000000000053,1028,88,8,273,,32,Clouds,scattered clouds
9140,2017-02-20 01:00:00,11.017000000000053,11.017000000000053,11.017000000000053,1028,88,8,273,,32,Clouds,scattered clouds
9141,2017-02-20 02:00:00,10.515000000000043,10.515000000000043,10.515000000000043,1027,91,9,271,,20,Clouds,few clouds
9142,2017-02-20 03:00:00,10.515000000000043,10.515000000000043,10.515000000000043,1027,91,9,271,,20,Clouds,few clouds
9143,2017-02-20 04:00:00,10.515000000000043,10.515000000000043,10.515000000000043,1027,91,9,271,,20,Clouds,few clouds
9144,2017-02-20 05:00:00,10.234000000000037,10.234000000000037,10.234000000000037,1026,93,9,265,,44,Clouds,scattered clouds
9145,2017-02-20 06:00:00,10.234000000000037,10.234000000000037,10.234000000000037,1026,93,9,265,,44,Clouds,scattered clouds
9146,2017-02-20 07:00:00,10.234000000000037,10.234000000000037,10.234000000000037,1026,93,9,265,,44,Clouds,scattered clouds
9147,2017-02-20 08:00:00,10.872000000000014,10.872000000000014,10.872000000000014,1026,89,10,262,,68,Clouds,broken clouds
9148,2017-02-20 09:00:00,10.872000000000014,10.872000000000014,10.872000000000014,1026,89,10,262,,68,Clouds,broken clouds
9149,2017-02-20 10:00:00,10.872000000000014,10.872000000000014,10.872000000000014,1026,89,10,262,,68,Clouds,broken clouds
9150,2017-02-20 11:00:00,10.997000000000014,10.997000000000014,10.997000000000014,1025,88,10,269,,48,Clouds,scattered clouds
9151,2017-02-20 12:00:00,10.997000000000014,10.997000000000014,10.997000000000014,1025,88,10,269,,48,Clouds,scattered clouds
9152,2017-02-20 13:00:00,10.997000000000014,10.997000000000014,10.997000000000014,1025,88,10,269,,48,Clouds,scattered clouds
9153,2017-02-20 14:00:00,11.732000000000028,11.732000000000028,11.732000000000028,1024,85,10,266,,24,Clouds,few clouds
9154,2017-02-20 15:00:00,11.732000000000028,11.732000000000028,11.732000000000028,1024,85,10,266,,24,Clouds,few clouds
9155,2017-02-20 16:00:00,12.099000000000046,12.099000000000046,12.099000000000046,1025,83,9,272,,36,Clouds,scattered clouds
9156,2017-02-20 17:00:00,11.08200000000005,11.08200000000005,11.08200000000005,1025,88,6,275,0.44,88,Rain,light rain
9157,2017-02-20 18:00:00,11.08200000000005,11.08200000000005,11.08200000000005,1025,88,6,275,0.44,88,Rain,light rain
9158,2017-02-20 19:00:00,11.08200000000005,11.08200000000005,11.08200000000005,1025,88,6,275,0.44,88,Rain,light rain
9159,2017-02-20 20:00:00,10.282000000000039,10.282000000000039,10.282000000000039,1024,94,4,275,0.985,92,Rain,light rain
9160,2017-02-20 21:00:00,10.282000000000039,10.282000000000039,10.282000000000039,1024,94,4,275,0.985,92,Rain,light rain
9161,2017-02-20 22:00:00,10.282000000000039,10.282000000000039,10.282000000000039,1024,94,4,275,0.985,92,Rain,light rain
9162,2017-02-20 23:00:00,9.723000000000013,9.723000000000013,9.723000000000013,1024,97,3,293,1.34,92,Rain,light rain
9163,2017-02-21 00:00:00,9.723000000000013,9.723000000000013,9.723000000000013,1024,97,3,293,1.34,92,Rain,light rain
9164,2017-02-21 01:00:00,9.723000000000013,9.723000000000013,9.723000000000013,1024,97,3,293,1.34,92,Rain,light rain
9165,2017-02-21 02:00:00,9.295000000000016,9.295000000000016,9.295000000000016,1024,99,3,287,0.375,68,Rain,light rain
9166,2017-02-21 03:00:00,9.295000000000016,9.295000000000016,9.295000000000016,1024,99,3,287,0.375,68,Rain,light rain
9167,2017-02-21 04:00:00,9.295000000000016,9.295000000000016,9.295000000000016,1024,99,3,287,0.375,68,Rain,light rain
9168,2017-02-21 05:00:00,8.622000000000014,8.622000000000014,8.622000000000014,1023,100,3,270,,44,Clouds,scattered clouds
9169,2017-02-21 06:00:00,8.622000000000014,8.622000000000014,8.622000000000014,1023,100,3,270,,44,Clouds,scattered clouds
9170,2017-02-21 07:00:00,8.622000000000014,8.622000000000014,8.622000000000014,1023,100,3,270,,44,Clouds,scattered clouds
9171,2017-02-21 08:00:00,9.468000000000018,9.468000000000018,9.468000000000018,1022,97,3,208,,64,Clouds,broken clouds
9172,2017-02-21 15:00:00,12.0,12.0,12.0,1008,87,12,250,,75,Clouds,broken clouds
9173,2017-02-21 16:00:00,12.439999999999998,12.0,13.0,1007,82,12,240,,75,Clouds,broken clouds
9174,2017-02-21 17:00:00,12.0,12.0,12.0,1007,87,11,240,,75,Drizzle,light intensity drizzle rain
9175,2017-02-21 18:00:00,11.0,11.0,11.0,1006,93,11,240,,75,Drizzle,light intensity drizzle rain
9176,2017-02-21 19:00:00,11.0,11.0,11.0,1006,93,11,240,,75,Drizzle,light intensity drizzle rain
9177,2017-02-21 19:00:00,11.0,11.0,11.0,1006,93,11,240,,75,Rain,light rain
9178,2017-02-21 20:00:00,11.0,11.0,11.0,1005,93,11,250,,75,Drizzle,light intensity drizzle rain
9179,2017-02-21 20:00:00,11.0,11.0,11.0,1005,93,11,250,,75,Rain,light rain
9180,2017-02-21 21:00:00,11.0,11.0,11.0,1005,93,12,250,,75,Drizzle,light intensity drizzle rain
9181,2017-02-21 21:00:00,11.0,11.0,11.0,1005,93,12,250,,75,Rain,light rain
9182,2017-02-21 22:00:00,11.0,11.0,11.0,1005,93,13,250,,75,Rain,light rain
9183,2017-02-21 23:00:00,11.0,11.0,11.0,1005,87,13,250,,75,Rain,light rain
9184,2017-02-22 00:00:00,11.0,11.0,11.0,1005,87,13,250,,75,Clouds,broken clouds
9185,2017-02-22 01:00:00,11.0,11.0,11.0,1005,87,13,250,,75,Clouds,broken clouds
9186,2017-02-22 02:00:00,10.420000000000016,10.0,11.0,1005,81,12,260,,75,Clouds,broken clouds
9187,2017-02-22 03:00:00,10.420000000000016,10.0,11.0,1005,81,10,260,,75,Rain,light rain
9188,2017-02-22 04:00:00,9.150000000000034,8.0,10.0,1006,100,7,290,,75,Drizzle,light intensity drizzle rain
9189,2017-02-22 05:00:00,8.580000000000041,8.0,9.0,1005,93,9,270,,75,Drizzle,light intensity drizzle rain
9190,2017-02-22 06:00:00,8.0,8.0,8.0,1005,93,8,260,,75,Rain,light rain
9191,2017-02-22 07:00:00,8.0,8.0,8.0,1005,87,9,260,,75,Rain,light rain
9192,2017-02-22 08:00:00,8.510000000000048,8.0,9.0,1006,93,9,260,,75,Rain,light rain
9193,2017-02-22 09:00:00,9.0,9.0,9.0,1006,87,9,260,,75,Clouds,broken clouds
9194,2017-02-22 10:00:00,8.490000000000009,8.0,9.0,1006,87,9,260,,75,Rain,light rain
9195,2017-02-22 11:00:00,9.490000000000009,9.0,10.0,1006,81,10,260,,75,Rain,light rain
9196,2017-02-22 12:00:00,9.0,9.0,9.0,1006,87,9,260,,75,Rain,light rain
9197,2017-02-22 13:00:00,9.490000000000009,9.0,10.0,1006,76,8,260,,75,Rain,light rain
9198,2017-02-22 14:00:00,9.490000000000009,9.0,10.0,1005,81,8,270,,75,Rain,light rain
9199,2017-02-22 15:00:00,10.0,10.0,10.0,1005,76,8,260,,75,Rain,light rain
9200,2017-02-22 16:00:00,9.0,9.0,9.0,1004,87,7,260,,75,Rain,light rain
9201,2017-02-22 17:00:00,9.0,9.0,9.0,1004,87,6,260,,75,Rain,light rain
9202,2017-02-22 18:00:00,8.0,8.0,8.0,1003,93,4,270,,75,Drizzle,light intensity drizzle rain
9203,2017-02-22 18:00:00,8.0,8.0,8.0,1003,93,4,270,,75,Rain,light rain
9204,2017-02-22 19:00:00,7.510000000000048,7.0,8.0,1003,93,4,270,,75,Rain,light rain
9205,2017-02-22 20:00:00,7.510000000000048,7.0,8.0,1001,93,1,260,,75,Rain,light rain
9206,2017-02-22 21:00:00,7.510000000000048,7.0,8.0,1000,100,2,140,,75,Drizzle,light intensity drizzle rain
9207,2017-02-22 21:00:00,7.510000000000048,7.0,8.0,1000,100,2,140,,75,Rain,light rain
9208,2017-02-22 22:00:00,9.020000000000039,8.0,10.0,998,100,3,140,,75,Drizzle,light intensity drizzle rain
9209,2017-02-22 23:00:00,10.510000000000048,10.0,11.0,996,93,8,230,,75,Drizzle,light intensity drizzle rain
9210,2017-02-23 00:00:00,10.0,10.0,10.0,994,93,8,220,,75,Drizzle,light intensity drizzle rain
9211,2017-02-23 01:00:00,10.0,10.0,10.0,993,93,7,220,,75,Drizzle,light intensity drizzle
9212,2017-02-23 02:00:00,10.0,10.0,10.0,991,93,8,210,,75,Drizzle,light intensity drizzle rain
9213,2017-02-23 03:00:00,10.420000000000016,10.0,11.0,987,81,11,220,,75,Drizzle,light intensity drizzle rain
9214,2017-02-23 04:00:00,9.580000000000041,9.0,10.0,985,81,16,230,,75,Rain,moderate rain
9215,2017-02-23 05:00:00,8.0,8.0,8.0,983,81,14,230,,75,Rain,light rain
9216,2017-02-23 06:00:00,6.580000000000041,6.0,7.0,980,87,20,240,,75,Rain,light rain
9217,2017-02-23 07:00:00,6.0,6.0,6.0,982,81,22,260,,75,Rain,light rain
9218,2017-02-23 08:00:00,6.0,6.0,6.0,986,75,20,280,,75,Clouds,broken clouds
9219,2017-02-23 09:00:00,5.490000000000009,5.0,6.0,990,75,14,290,,75,Rain,light rain
9220,2017-02-23 10:00:00,5.490000000000009,5.0,6.0,991,81,15,280,,75,Rain,light rain
9221,2017-02-23 11:00:00,6.0,6.0,6.0,995,81,13,290,,75,Rain,light intensity shower rain
9222,2017-02-23 12:00:00,6.0,6.0,6.0,997,81,12,290,,75,Rain,light intensity shower rain
9223,2017-02-23 13:00:00,6.0,6.0,6.0,998,81,11,290,,40,Clouds,scattered clouds
9224,2017-02-23 14:00:00,6.510000000000048,6.0,7.0,1000,75,11,290,,40,Rain,light intensity shower rain
9225,2017-02-23 15:00:00,6.0,6.0,6.0,1001,75,12,290,,40,Clouds,scattered clouds
9226,2017-02-23 16:00:00,5.510000000000048,5.0,6.0,1003,80,8,300,,40,Clouds,scattered clouds
9227,2017-02-23 17:00:00,5.560000000000002,5.0,6.0,1004,75,10,300,,40,Rain,proximity shower rain
9228,2017-02-23 18:00:00,3.490000000000009,3.0,4.0,1005,100,7,280,,20,Clouds,few clouds
9229,2017-02-23 19:00:00,3.0,3.0,3.0,1007,100,7,280,,40,Clouds,scattered clouds
9230,2017-02-23 20:00:00,3.0,3.0,3.0,1007,100,7,280,,40,Clouds,scattered clouds
9231,2017-02-23 21:00:00,3.0,3.0,3.0,1009,100,6,270,,40,Clouds,scattered clouds
9232,2017-02-23 22:00:00,3.0,3.0,3.0,1010,100,7,270,,40,Clouds,scattered clouds
9233,2017-02-23 23:00:00,3.0,3.0,3.0,1010,100,7,270,,40,Clouds,scattered clouds
9234,2017-02-24 00:00:00,2.0,2.0,2.0,1011,100,7,260,,20,Clouds,few clouds
9235,2017-02-24 01:00:00,2.0,2.0,2.0,1012,100,6,270,,20,Clouds,few clouds
9236,2017-02-24 02:00:00,2.0,2.0,2.0,1012,100,5,260,,20,Clouds,few clouds
9237,2017-02-24 03:00:00,2.0,2.0,2.0,1013,100,7,260,,20,Clouds,few clouds
9238,2017-02-24 04:00:00,2.0,2.0,2.0,1014,100,7,260,,20,Clouds,few clouds
9239,2017-02-24 05:00:00,1.580000000000041,1.0,2.0,1014,100,6,260,,20,Clouds,few clouds
9240,2017-02-24 06:00:00,1.5100000000000477,1.0,2.0,1015,100,7,260,,20,Clouds,few clouds
9241,2017-02-24 07:00:00,1.580000000000041,1.0,2.0,1015,100,7,260,,20,Clouds,few clouds
9242,2017-02-24 08:00:00,1.580000000000041,1.0,2.0,1016,100,6,260,,75,Clouds,broken clouds
9243,2017-02-24 09:00:00,3.5100000000000477,3.0,4.0,1017,86,5,250,,75,Clouds,broken clouds
9244,2017-02-24 10:00:00,4.510000000000048,4.0,5.0,1017,86,5,250,,75,Clouds,broken clouds
9245,2017-02-24 11:00:00,6.0,6.0,6.0,1017,75,4,240,,75,Clouds,broken clouds
9246,2017-02-24 12:00:00,7.0,7.0,7.0,1016,75,5,220,,75,Clouds,broken clouds
9247,2017-02-24 13:00:00,7.0,7.0,7.0,1016,75,5,230,,75,Clouds,broken clouds
9248,2017-02-24 14:00:00,7.0,7.0,7.0,1016,75,5,220,,75,Clouds,broken clouds
9249,2017-02-24 15:00:00,7.0,7.0,7.0,1015,75,5,200,,75,Rain,light rain
9250,2017-02-24 16:00:00,7.490000000000009,7.0,8.0,1014,75,5,200,,75,Rain,light rain
9251,2017-02-24 17:00:00,7.0,7.0,7.0,1013,81,5,200,,75,Rain,light rain
9252,2017-02-24 18:00:00,7.420000000000016,7.0,8.0,1012,75,6,190,,75,Clouds,broken clouds
9253,2017-02-24 19:00:00,8.0,8.0,8.0,1012,81,6,210,,75,Clouds,broken clouds
9254,2017-02-24 20:00:00,8.0,8.0,8.0,1010,81,7,210,,75,Clouds,broken clouds
9255,2017-02-24 21:00:00,8.0,8.0,8.0,1010,81,7,220,,75,Clouds,broken clouds
9256,2017-02-24 22:00:00,8.0,8.0,8.0,1010,81,8,220,,75,Clouds,broken clouds
9257,2017-02-24 23:00:00,8.0,8.0,8.0,1008,87,8,220,,75,Rain,light rain
9258,2017-02-25 00:00:00,8.0,8.0,8.0,1008,87,8,220,,75,Rain,light rain
9259,2017-02-25 01:00:00,8.0,8.0,8.0,1008,87,8,220,,75,Clouds,broken clouds
9260,2017-02-25 02:00:00,8.0,8.0,8.0,1007,87,10,220,,75,Clouds,broken clouds
9261,2017-02-25 03:00:00,8.420000000000016,8.0,9.0,1005,76,10,210,,75,Clouds,broken clouds
9262,2017-02-25 04:00:00,8.420000000000016,8.0,9.0,1004,76,9,200,,75,Clouds,broken clouds
9263,2017-02-25 05:00:00,8.420000000000016,8.0,9.0,1003,81,7,200,,75,Clouds,broken clouds
9264,2017-02-25 06:00:00,9.0,9.0,9.0,1003,87,9,210,,75,Rain,light rain
9265,2017-02-25 07:00:00,8.0,8.0,8.0,1001,93,10,220,,75,Rain,light rain
9266,2017-02-25 08:00:00,9.0,9.0,9.0,1001,87,11,220,,75,Clouds,broken clouds
9267,2017-02-25 09:00:00,9.0,9.0,9.0,1001,93,11,220,,75,Rain,light rain
9268,2017-02-25 10:00:00,9.420000000000016,9.0,10.0,1001,87,10,220,,75,Rain,light rain
9269,2017-02-25 11:00:00,10.430000000000007,10.0,11.0,1000,81,11,230,,90,Rain,light rain
9270,2017-02-25 12:00:00,11.0,11.0,11.0,1000,87,11,220,,90,Clouds,overcast clouds
9271,2017-02-25 13:00:00,11.0,11.0,11.0,1000,87,11,230,,75,Clouds,broken clouds
9272,2017-02-25 14:00:00,11.420000000000016,11.0,12.0,1000,87,10,230,,75,Drizzle,light intensity drizzle rain
9273,2017-02-25 15:00:00,11.580000000000041,11.0,12.0,1001,93,7,260,,75,Rain,light intensity shower rain
9274,2017-02-25 15:00:00,11.580000000000041,11.0,12.0,1001,93,7,260,,75,Drizzle,light intensity drizzle rain
9275,2017-02-25 16:00:00,11.430000000000007,11.0,12.0,1001,76,6,250,,75,Clouds,broken clouds
9276,2017-02-25 17:00:00,11.0,11.0,11.0,1001,76,4,270,,75,Clouds,broken clouds
9277,2017-02-25 18:00:00,10.0,10.0,10.0,1001,81,4,270,,75,Rain,light rain
9278,2017-02-25 19:00:00,8.57000000000005,8.0,9.0,1002,93,3,300,,75,Rain,light intensity shower rain
9279,2017-02-25 19:00:00,8.57000000000005,8.0,9.0,1002,93,3,300,,75,Drizzle,light intensity drizzle rain
9280,2017-02-25 20:00:00,8.0,8.0,8.0,1002,93,2,250,,75,Clouds,broken clouds
9281,2017-02-25 21:00:00,8.0,8.0,8.0,1002,87,3,240,,75,Clouds,broken clouds
9282,2017-02-25 22:00:00,8.0,8.0,8.0,1003,87,3,230,,75,Clouds,broken clouds
9283,2017-02-25 23:00:00,7.0,7.0,7.0,1003,87,5,240,,75,Clouds,broken clouds
9284,2017-02-26 00:00:00,7.430000000000007,7.0,8.0,1002,75,4,220,,75,Clouds,broken clouds
9285,2017-02-26 01:00:00,7.0,7.0,7.0,1002,81,5,220,,40,Clouds,scattered clouds
9286,2017-02-26 02:00:00,7.0,7.0,7.0,1002,75,5,220,,40,Clouds,scattered clouds
9287,2017-02-26 03:00:00,6.430000000000007,6.0,7.0,1001,75,6,210,,75,Clouds,broken clouds
9288,2017-02-26 04:00:00,7.430000000000007,7.0,8.0,1000,70,7,210,,75,Clouds,broken clouds
9289,2017-02-26 05:00:00,7.430000000000007,7.0,8.0,999,75,8,190,,75,Clouds,broken clouds
9290,2017-02-26 06:00:00,8.0,8.0,8.0,998,75,8,190,,75,Clouds,broken clouds
9291,2017-02-26 07:00:00,8.420000000000016,8.0,9.0,997,76,7,200,,75,Clouds,broken clouds
9292,2017-02-26 08:00:00,9.0,9.0,9.0,996,81,9,210,,75,Clouds,broken clouds
9293,2017-02-26 09:00:00,9.420000000000016,9.0,10.0,995,76,9,210,,75,Clouds,broken clouds
9294,2017-02-26 10:00:00,10.490000000000009,10.0,11.0,993,76,10,210,,75,Drizzle,light intensity drizzle rain
9295,2017-02-26 11:00:00,10.420000000000016,10.0,11.0,992,76,13,210,,75,Rain,light rain
9296,2017-02-26 11:00:00,10.420000000000016,10.0,11.0,992,76,13,210,,75,Drizzle,light intensity drizzle rain
9297,2017-02-26 12:00:00,11.0,11.0,11.0,990,76,14,210,,75,Rain,light rain
9298,2017-02-26 12:00:00,11.0,11.0,11.0,990,76,14,210,,75,Drizzle,light intensity drizzle rain
9299,2017-02-26 13:00:00,11.490000000000009,11.0,12.0,988,76,14,200,,75,Rain,light rain
9300,2017-02-26 14:00:00,11.0,11.0,11.0,989,76,10,240,,40,Rain,light rain
9301,2017-02-26 15:00:00,9.580000000000041,9.0,10.0,989,76,13,250,,75,Rain,light intensity shower rain
9302,2017-02-26 16:00:00,8.0,8.0,8.0,990,81,12,260,,40,Clouds,scattered clouds
9303,2017-02-26 17:00:00,7.490000000000009,7.0,8.0,991,70,10,250,,20,Clouds,few clouds
9304,2017-02-26 18:00:00,4.510000000000048,4.0,5.0,992,93,12,260,,40,Rain,light intensity shower rain
9305,2017-02-26 19:00:00,5.0,5.0,5.0,993,80,8,240,,20,Clouds,few clouds
9306,2017-02-26 20:00:00,5.0,5.0,5.0,993,75,8,240,,20,Clouds,few clouds
9307,2017-02-26 21:00:00,4.420000000000016,4.0,5.0,993,75,7,220,,40,Clouds,scattered clouds
9308,2017-02-26 22:00:00,4.0,4.0,4.0,992,93,5,220,,40,Rain,light intensity shower rain
9309,2017-02-26 23:00:00,4.0,4.0,4.0,992,86,6,220,,20,Clouds,few clouds
9310,2017-02-27 00:00:00,4.0,4.0,4.0,991,86,6,220,,20,Clouds,few clouds
9311,2017-02-27 01:00:00,4.0,4.0,4.0,990,80,7,230,,40,Clouds,scattered clouds
9312,2017-02-27 02:00:00,4.0,4.0,4.0,990,80,7,220,,40,Clouds,scattered clouds
9313,2017-02-27 03:00:00,3.57000000000005,3.0,4.0,989,100,6,230,,40,Clouds,scattered clouds
9314,2017-02-27 04:00:00,4.0,4.0,4.0,988,100,5,220,,20,Clouds,few clouds
9315,2017-02-27 05:00:00,3.0,3.0,3.0,987,74,5,210,,20,Clouds,few clouds
9316,2017-02-27 06:00:00,3.0,3.0,3.0,986,74,3,190,,20,Clouds,few clouds
9317,2017-02-27 07:00:00,3.580000000000041,3.0,4.0,985,100,3,180,,40,Clouds,scattered clouds
9318,2017-02-27 08:00:00,2.420000000000016,2.0,3.0,985,74,1,0,,75,Clouds,broken clouds
9319,2017-02-27 09:00:00,2.490000000000009,2.0,3.0,984,100,5,230,,75,Clouds,broken clouds
9320,2017-02-27 10:00:00,3.0,3.0,3.0,984,100,4,240,,40,Clouds,scattered clouds
9321,2017-02-27 11:00:00,4.510000000000048,4.0,5.0,983,80,4,240,,40,Clouds,scattered clouds
9322,2017-02-27 12:00:00,5.510000000000048,5.0,6.0,982,100,5,250,,40,Clouds,scattered clouds
9323,2017-02-27 13:00:00,5.490000000000009,5.0,6.0,982,100,4,240,,40,Clouds,scattered clouds
9324,2017-02-27 14:00:00,6.0,6.0,6.0,981,60,4,240,,40,Clouds,scattered clouds
9325,2017-02-27 15:00:00,5.510000000000048,5.0,6.0,981,100,4,290,,40,Rain,proximity shower rain
9326,2017-02-27 16:00:00,4.490000000000009,4.0,5.0,981,100,4,280,,40,Rain,proximity shower rain
